Entity,EntityIndex,Relation,RelationIndex
[],[],"['表可', '知']","[1, 3]"
"['', '數據所計算', '']","[3, 8, 11]","['加入', '得', '結果']","[0, 10, 12]"
"['', '運輸之環境負', '荷納入計算', '結果']","[0, 6, 10, 13]","['納入', '所得']","[9, 11]"
"['二氧化碳排放量方面', '差異']","[5, 10]","['放量', '方面', '有', '大']","[4, 5, 6, 8]"
"['餘三\n項環境議題', '結果']","[6, 10]","['得到', '類似']","[8, 11]"
['能源消耗方面'],[4],['方面'],[4]
"['台灣信越半導體公司廠內', '一片八吋矽晶圓拋', '光片', '']","[6, 15, 17, 20]","['生', '產', '消耗']","[8, 9, 19]"
"['此', '結果']","[0, 5]",['為'],[2]
"['原', '因', '公司', '化學', '晶圓片', '原材料']","[1, 3, 5, 7, 9, 11]","['使用', '做為']","[6, 10]"
"['該廠', '研磨', '光製\n程']","[0, 3, 7]",['進行'],[2]
"['能源', '晶矽', '切割', '製程', '', '源']","[3, 9, 12, 14, 16, 19]","['消耗', '小', '於從', '焙融', '', '能']","[1, 6, 7, 10, 16, 17]"
['二氧化碳排放方面'],[3],['方面'],[3]
"['台灣信越半導體公司廠內', '生產一片八吋矽晶', '圓拋光片', '20公斤的二氧化碳']","[6, 14, 17, 23]","['生', '產', '放']","[8, 9, 19]"
"['結果', '在', '']","[3, 5, 7]",['排放'],[8]
"['皆高於', '環境']","[3, 7]","['', '負']","[6, 8]"
"['原因', '過程中', '', '（', '）', '料庫中']","[4, 8, 11, 13, 15, 18]","['可', '能', '為', '']","[0, 2, 5, 11]"
"['\n', '資料所致']","[2, 5]",['缺少'],[0]
"['台灣信越半導體公司', '化學', '矽晶圓材', '馬來西亞廠']","[5, 9, 12, 18]","['使用', '圓材', '來自']","[7, 12, 14]"
['兩廠之環境負荷資料'],[6],['取得'],[7]
"['本次運', '算並', '上游製程', '晶矽熔融', '切割', '製程', '實際', '\n\n\x0c\n \n-', '\n\n荷資料']","[1, 3, 7, 12, 14, 16, 19, 23, 26]",['包括'],[5]
"['資料庫數據', '']","[5, 7]","['據', '取代']","[5, 6]"
"['表4.1-3矽晶圓製造工廠環境特性分析結果彙整表', '環保負荷種類', '計算結果\n', '\n\n原物使用', '.7\nkg', '晶圓\n\n能源', '\n', '306.8\n／片', '空氣污染物', '\n57.', '\nkg／片', '\n\n水污染物', '\n154.', '\ng／片晶圓\n\n廢棄物', '\n13', '\nkg／片', '\n\n資料來源', '吳永俊溫正華']","[12, 16, 20, 24, 30, 34, 36, 43, 47, 51, 55, 59, 63, 71, 74, 79, 83, 86]","['表', '整表', '\n\n', '\n', '433', '能源', '消耗', '2', ',', '.', '.', '.']","[0, 12, 13, 20, 26, 34, 35, 37, 38, 51, 63, 75]"
"['矽晶圓製造後段製程之環境特性分析', '導體公司案\n\n', '向', '生產', '準備']","[8, 13, 16, 19, 21]","['生產', '']","[18, 19]"
['產業發展雙月刊'],[4],[],[]
['第一卷'],[1],[],[]
['第一期'],[1],[],[]
"['民國91', '月']","[1, 3]",[],[]
"['表4.1', '矽晶圓製造工廠生命週期分析', '特性與廠內數據', '較\n\n', '議題\n', '\n\n含運', '運算結果', '運輸\n\n', '\n\n', '消耗（／片晶圓）', ',301', ',307\n', '\n\n排放（', '／片晶圓）\n', ',028,', '54,408,513', '19,674,696', '晶圓)\n66,', ',003', ',513\n\n晶圓)\n', ',068\n81', '\n', '512\n\n資料來源許順珠吳永俊溫正華許進發']","[1, 10, 16, 19, 22, 26, 30, 34, 37, 43, 47, 52, 56, 61, 65, 72, 78, 84, 88, 96, 101, 104, 114]","['表', '', '含運', '輸', '\n\n', '~含', '\n\n', '廠內', '數據', '\n', '66', '晶圓']","[0, 10, 26, 27, 31, 32, 34, 35, 36, 61, 86, 94]"
"['矽晶圓製造後段製程之環境特性分析', '導體公司案\n\n', '向', '', '準備']","[8, 13, 16, 19, 21]","['生產', '']","[18, 19]"
['產業發展雙月刊'],[4],[],[]
['第一卷'],[1],[],[]
['第一期'],[1],[],[]
"['民國91', '月']","[1, 3]",[],[]
"['\n\n', '圓片材料市場的自給率', '50']","[1, 8, 10]",['%'],[11]
['產品生命週期觀點'],[4],"['觀點', '來看']","[4, 5]"
"['\n50%', '矽晶圓片環境負荷', '國內']","[2, 8, 11]","['超過', '產生', '國內']","[0, 9, 11]"
"['建立國內', '矽晶圓片材料環', '境負荷資料庫']","[2, 7, 11]",['建立'],[1]
['生產之比較基準'],[6],"['基準', '重要']","[6, 8]"
[],[],[],[]
"['八吋矽晶圓拋光片產', '品環境特性資料的建立']","[5, 11]",[],[]
"['做為國內積體電路產業', '產品生命週期環境', '負荷時', '數據']","[7, 13, 17, 19]","['可', '提供', '做', '計算']","[0, 1, 2, 9]"
['建立環境特性資料時'],[3],['建立'],[0]
"['地方', '據資料的收集', '比對']","[3, 10, 12]","['困難', '在', '於數']","[1, 4, 5]"
['公司矽晶圓的研磨與拋光後段製程的環境資料'],[12],[],[]
"['國內', '\n', '同業', '矽晶圓', '製程廠的環境特性資料']","[3, 5, 7, 10, 17]",['代表'],[2]
['公司環境特性資料'],[5],[],[]
"['讓國內積\n體電路產業', '其', '上游', '八吋矽晶圓拋光片的環境負荷']","[6, 8, 11, 20]","['可', '讓國', '瞭解', '使用']","[0, 1, 7, 9]"
"['-', '2廠內管理\n\n', '產與永續', '目標']","[1, 7, 12, 14]","['\n\n', '成清', '潔生']","[7, 9, 10]"
"['矽晶圓片製造及廠內管理', '個環節']","[7, 10]","['管理', '環節']","[6, 10]"
"['\n', '節能減廢', '環境', '等要']","[0, 5, 8, 11]","['需', '注重']","[2, 3]"
"['好的製程選擇', '\n措施']","[5, 8]","['可', '製程']","[0, 3]"
['問題'],[2],['改善'],[1]
['環境績效'],[3],"['持續', '提昇']","[0, 1]"
['矽晶圓片的製造'],[4],['製造'],[4]
"['許多', '心與改善的議題']","[2, 9]","['有', '值得', '關', '改善']","[0, 3, 4, 7]"
"['蝕刻法', '矽晶', '清洗矽晶圓拋', '潔淨\n', '水系統與水', '純度化學試劑', '管理廢棄物', '\n統', '防護系統']","[3, 5, 9, 13, 17, 22, 26, 30, 33]",[],[]
"['說明', '後', '矽晶圓片化學蝕刻法', '\n\n', '經過', '研磨', '機械', '後']","[0, 2, 9, 11, 13, 15, 17, 19]",['如'],[1]
"['其表面', '機械加工', '應力', '有', '深度的損傷層']","[1, 4, 7, 11, 15]","['產生', '應力', '形成', '有']","[5, 7, 9, 11]"
"['化學腐蝕', '酸', '鹼蝕刻', '', '\n']","[3, 5, 8, 12, 14]","['採用', '蝕刻', '表面']","[1, 6, 11]"
['酸蝕刻的蝕刻速率'],[4],['較快'],[5]
['矽晶圓片表面'],[2],['較光亮'],[4]
['表面'],[0],['雜質'],[2]
['表面平坦'],[3],"['平坦', '度差']","[3, 4]"
"['控制', '表面', '枕形']","[0, 2, 4]","['控制', '不好', '易成']","[0, 1, 3]"
"['其表面', '邊薄中間厚形狀']","[2, 7]",['為兩'],[3]
"['酸\n蝕刻', '化學試劑純度要求']","[2, 9]","['用', '高']","[4, 11]"
['費用'],[0],['較貴'],[1]
['成本比鹼蝕刻'],[3],"['蝕刻', '高']","[3, 4]"
"['鹼蝕刻製', '其蝕刻速率']","[1, 6]","['\n', '較慢']","[2, 7]"
['保證矽晶圓片表面'],[5],"['可', '保證', '平坦']","[1, 2, 6]"
['表面'],[1],"['粗糙', '\n']","[3, 6]"
"['目前', '直徑矽晶圓單晶片的加工', '酸蝕刻製程']","[0, 7, 13]","['都採', '用']","[9, 10]"
"['酸蝕刻', '\n', '化學蝕刻製程']","[1, 4, 10]","['是', '同性', '製程']","[2, 6, 10]"
"['矽晶圓片', '個結晶方向', '化學蝕刻']","[2, 6, 12]","['會', '受到', '均勻']","[7, 8, 9]"
"['酸蝕刻液', '比例的硝酸', '）', '（乙酸', '或磷酸', '組成']","[5, 11, 16, 23, 26, 30]","['\n', '是']","[1, 6]"
"['矽晶圓片的酸性蝕刻', '硝酸', '晶片表面']","[4, 8, 12]",['是'],[6]
"['晶片表面', '氧化物', '氫氟酸']","[2, 6, 9]","['形成', '溶解', '去除']","[4, 10, 12]"
"['硝酸', '一種氧化劑']","[1, 5]",['是'],[2]
['氫氟酸則為溶劑'],[3],[],[]
"['其化學反應', '\n\n', '\n\n', '']","[2, 5, 7, 14]",['是'],[3]
"['矽晶圓片的蝕刻速率', '硝酸的濃\n所', '含有較高', '硝酸時']","[4, 10, 16, 19]","['濃', '當酸', '濃度']","[8, 12, 17]"
"['其蝕刻速率', '於氧化物', '溶解速率']","[2, 5, 8]",['取決'],[3]
"['酸蝕刻液', '緩衝劑', '緩衝', '作用']","[1, 5, 8, 11]","['有', '蝕刻']","[7, 9]"
"['它', '介面', '活性劑']","[0, 6, 9]","['是', '有效']","[2, 4]"
"['乙酸', '', '壓']","[0, 5, 7]","['較高', '']","[4, 5]"
"['酸蝕刻液', '濃度']","[2, 5]","['穩', '定']","[7, 9]"
"['磷酸', '晶片表面']","[0, 8]","['改善', '晶片']","[5, 6]"
['蝕刻速率'],[4],"['會降', '低']","[1, 2]"
"['酸蝕\n刻液', '硝酸', '氫氟酸的混和比例', '1~5']","[2, 5, 11, 15]",['在'],[13]
"['屬擴', '晶片表', '面的可能性']","[2, 4, 7]","['為減', '少金', '屬擴', '散進']","[0, 1, 2, 3]"
"['蝕刻溫度', '18~24']","[1, 6]","['需', '控制', '18~24']","[2, 3, 5]"
['蝕刻效果'],[3],['保證'],[1]
"['其蝕刻反\n應溫度的控制', '']","[7, 11]","['是', '重要']","[8, 10]"
"['\n\n鹼', '是一', '各向異性的化學', '製程']","[2, 5, 11, 13]",['種'],[6]
"['其蝕刻速', '矽晶圓片', '個結', '晶方向']","[2, 6, 9, 12]","['方向', '有關']","[12, 13]"
"['鹼蝕刻', '化學試劑']","[1, 5]",['是'],[6]
"['其化學反應', '\n\n常用飽和']","[2, 8]",['是'],[3]
"['其濃度', '30％～45％']","[1, 6]",['在'],[2]
"['蝕刻反應溫度', '80', '']","[2, 5, 7]",['在'],[4]
['關文獻'],[3],['報道'],[4]
"['蝕刻速', '', '而']","[1, 4, 6]",['而'],[6]
"['一個', '大值', '進一步']","[4, 6, 11]","['\n', '後會', '而']","[2, 7, 13]"
[],[],[],[]
"['', '常選', '%～45%之間']","[0, 2, 8]","['\n', '在']","[4, 5]"
"['鹼蝕刻速', '晶片表面的機械損傷程度']","[1, 8]","['有', '關']","[9, 10]"
['損傷層\n'],[3],['去除'],[5]
['蝕刻速率'],[1],"['會變', '得', '緩慢']","[2, 3, 4]"
['矽晶圓片的酸蝕刻製程與鹼蝕刻製程的比較見表4.2-1'],[14],"['見表', '所示']","[12, 15]"
"['酸蝕刻系統', '自動化程度']","[2, 5]",['高'],[6]
['溫度控制'],[1],[],[]
"['選擇', '製程條件']","[1, 5]","['選擇', '合理']","[1, 2]"
['圓片進行酸'],[6],['使用'],[0]
"['矽材', '公司運用', '獨特', '\n', '技術']","[2, 5, 8, 10, 12]","['其', '']","[6, 8]"
"['其矽晶圓片', '蝕刻加工', '表面平坦度變化']","[2, 5, 9]","['加工', '平坦', '微小']","[5, 8, 12]"
['±\n0.1μm'],[6],"['可', '控制']","[0, 1]"
['直徑12吋拋光片製備製程'],[7],['製程'],[7]
['表面磨削技術'],[6],['採用'],[3]
"['表面', '']","[1, 7]","['明顯', '']","[6, 7]"
"['表面', '這種', '印痕']","[2, 6, 8]","['消除', '應力', '損傷']","[1, 3, 4]"
"['矽晶圓片表面', '']","[6, 10]","['可', '表面', '進行']","[0, 6, 8]"
"['矽晶圓片表面', '', '處理']","[5, 9, 12]","['表面', '進行']","[5, 6]"
"['矽晶圓片', '', '處理']","[2, 5, 8]","['圓片', '進行']","[2, 3]"
"['蝕刻製程', '蝕刻製程']","[5, 9]","['用', '製程', '相比']","[1, 9, 10]"
"['其', '混酸濃度', '時間蝕刻', '\n', '比較小']","[0, 5, 8, 11, 15]",['用'],[2]
['加工的矽晶圓拋光片表面的奈米形貌特性'],[11],['保證經'],[0]
"['-\n\n', '4.2-1矽晶圓片', '蝕刻製程與鹼蝕刻製程', '\n\n製程\n', '製程\n鹼', '製程\n\n蝕刻特性\n各', '同性', '各', '異性', '蝕刻', '熱量', '放熱', '\n', '特製', '通氣', '充分', '蝕刻液等', '機構', '改善', '其表面平', '特殊機構可以', '表面平', '\n比鹼']","[2, 8, 15, 19, 24, 31, 33, 35, 37, 39, 42, 44, 50, 56, 60, 62, 65, 69, 72, 75, 81, 86, 94]","['\n', '酸', '蝕刻', '蝕刻', '吸熱', '表面平', '需要', '依靠', '晶片', '旋轉', '', '\n', '特殊', '\n\n', '一定', '\n\n', '蝕刻', '製程']","[19, 20, 28, 39, 46, 48, 51, 52, 53, 54, 56, 58, 67, 77, 84, 88, 89, 96]"
"['晶片', '損傷程度有關', '比酸蝕刻製程']","[1, 8, 12]","['原有', '程度', '有', '關', '製程', '大']","[2, 6, 7, 8, 12, 13]"
"['晶片', '損傷程度', '矽晶圓片表面殘留', '微粒', '存在於晶片表面', '微粒']","[1, 6, 14, 16, 23, 27]","['程度', '有', '關', '微粒', '存在', '表面', '去掉']","[6, 7, 8, 16, 21, 23, 30]"
"['表面', '粗糙', '吸附']","[2, 4, 6]","['較低', '粗糙', '吸附', '微粒']","[0, 4, 6, 7]"
"['於晶片表面', '微粒容易']","[6, 11]","['存在', '表面', '去掉']","[4, 6, 12]"
"['表面\n粗糙度容易', '微粒']","[5, 7]","['較差', '粗糙', '度容易', '吸附']","[0, 4, 5, 6]"
"['金屬污染程度', '蝕刻液的純度']","[2, 6]","['金屬', '高']","[0, 8]"
['蝕刻溫\n'],[2],['低'],[4]
"['擴散程度', '蝕刻液的純度']","[2, 7]","['金屬', '較差']","[0, 8]"
['蝕刻溫度'],[1],['高'],[3]
['金屬擴散程'],[1],['度大'],[2]
"['111', '晶向比', '100', '表面', '斑點', '印', '痕', '晶片', '蝕刻液轉', '水中時', '間必', '0.6秒']","[1, 5, 7, 12, 14, 16, 18, 20, 23, 27, 29, 34]","['111', '）', '\n\n', '表面', '蝕刻', '殘留', '蝕刻', '液轉', '移到', '間必', '須', '小', '於']","[1, 2, 11, 12, 13, 15, 22, 23, 24, 29, 30, 31, 32]"
['斑痕的產生'],[6],"['\n', '防止']","[2, 3]"
"['低電阻率', '晶片', '較容', '痕\n\n晶片', '蝕刻液轉', '水中時', '間必', '2秒']","[2, 5, 7, 12, 15, 19, 21, 26]","['易產', '生斑', '蝕刻', '移到', '間必', '須', '小', '於']","[8, 9, 14, 16, 21, 22, 23, 24]"
"['\n', '斑痕的產生']","[3, 7]","['防', '止']","[2, 4]"
"['晶片電阻', '液槽', '壽命比較', '\n比', '加工成本\n', '試劑比', '刻用化\n', '劑約', '倍左右', '試劑較', '保護處理\n', '處理相對', '處理相對', '張厥宗']","[2, 8, 11, 14, 19, 24, 27, 29, 33, 39, 45, 48, 55, 62]","['電阻', '\n', '\n', '\n\n', '刻用化', '2', '雜', '\n', '\n\n']","[2, 3, 13, 16, 26, 31, 51, 52, 58]"
['矽單晶拋光片的加工技術'],[5],[],[]
['化學工業出版社'],[2],[],[]
"['2005', '月\n\n\x0c\n \n', '\n\n', '圓片', '\n\n半導體元件', '中矽晶圓片', '嚴格清洗']","[0, 3, 6, 9, 13, 17, 20]","['圓片', '清洗']","[9, 10]"
"['污染', '元件']","[1, 5]","['會', '導致', '失效']","[3, 4, 6]"
"['清洗的目', '表面污染雜質']","[3, 9]","['在', '於', '清除']","[4, 5, 6]"
"['有機物', '無機物']","[2, 4]",['包括'],[0]
"['雜質有', '原', '子狀態', '離子狀態']","[2, 4, 6, 9]","['雜質', '狀態']","[1, 9]"
"['有', '薄膜形式', '顆粒形式', '於晶片表面']","[0, 3, 6, 9]","['形式', '存在', '表面']","[6, 7, 9]"
"['有', '污染', '機溶劑殘留物', '', '或纖維']","[0, 2, 9, 14, 17]","['包', '括', '纖維']","[3, 5, 17]"
"['污染', '金屬金', '鐵', '等']","[1, 5, 7, 9]",['包括'],[2]
"['少', '流子', '和', '電導鹼金', '屬如鈉等']","[2, 4, 8, 11, 14]",['影響'],[1]
"['漏電', '污染包括', '塵埃', '微生物', '機膠', '體纖維']","[2, 5, 7, 9, 11, 13]","['引起', '矽渣']","[0, 6]"
['種缺陷'],[4],"['會導', '致']","[0, 1]"
"['污染的方法', '物理清洗', '化學清洗兩種']","[3, 7, 11]","['清除', '有']","[0, 5]"
"['物理清洗', '三種方法', '）', '可除', '和大多', '在片', '子上的薄膜']","[2, 6, 9, 13, 18, 21, 25]","['\n\n', '有', '或', '可除', '顆粒', '污染', '片', '子上']","[0, 3, 11, 13, 15, 16, 21, 23]"
"['2', '清洗', '噴射', '表面']","[1, 4, 7, 9]","['清洗', '噴射', '片子']","[4, 7, 8]"
"['噴嘴的壓力', '幾百個', '\n氣壓']","[2, 5, 8]",['高達'],[3]
"['清洗', '噴射作用']","[1, 4]",['清洗'],[1]
"['晶片', '和']","[0, 3]",['劃痕'],[2]
"['噴射', '生靜', '電作用']","[2, 4, 7]",['會產'],[3]
"['噴嘴', '片子的距離', '或', '加以']","[2, 6, 8, 12]","['調節', '防靜', '避免']","[1, 10, 13]"
"['3', '超聲\n波清洗', '波聲能']","[1, 6, 9]","['傳入', '溶液']","[10, 11]"
"['氣蝕作用', '片子', '污染']","[2, 4, 7]","['作用', '洗掉']","[2, 3]"
['晶片的清洗過程'],[4],['過程'],[4]
"['很多', '化學用品']","[2, 7]","['需要', '用到']","[0, 1]"
"['', '離子純水', '）']","[2, 6, 12]","['去', '（']","[3, 11]"
"['氣體', '氮氣', '旋乾']","[3, 6, 11]",['氣體'],[3]
"['', '溶劑', '異丙醇']","[4, 6, 9]",['濕乾化'],[13]
"['晶片', '清洗技術']","[1, 4]",['晶片'],[0]
"['從早期', '配方利用高純度的濕式化學', '（\n']","[1, 9, 12]",['\n'],[12]
[],[],['沿用'],[2]
['改變'],[5],"['有', '大']","[1, 3]"
"['化', '學配比', '', '順序（', '細微']","[2, 5, 8, 11, 16]","['', '修改']","[16, 18]"
['清洗製程技術'],[8],"['開發', '先', '進']","[1, 2, 4]"
"['乾洗製程技術', '製程（\n']","[3, 11]",[],[]
"['化學清洗', '去原子', '不可見']","[1, 6, 9]","['是', '了除', '去', '']","[2, 4, 5, 9]"
['方法'],[0],['多'],[2]
"['溶劑萃取', '洗(硫酸硝酸', '各', '混合酸', ')和等']","[2, 7, 9, 11, 15]",['有'],[0]
"['其中雙氧水體系清', '洗方法效果']","[3, 6]",['好'],[7]
['環境污染'],[1],['小'],[2]
"['方法', '將晶片', '成分比', '5\n', '或4', '', '清洗']","[1, 3, 7, 11, 14, 16, 18]","['是', '用', '為', '5']","[2, 5, 8, 10]"
['清洗液的強氧化性'],[3],[],[]
"['機物', '\n']","[1, 8]","['分解', '除去', '\n', '後']","[2, 4, 8, 10]"
"['用成分比為H=52', '\n的鹼性', '液']","[7, 19, 21]","['用', '為', '1']","[1, 4, 16]"
"['', '作用和', '多屬離\n子', '穩定的可溶性', '使用', '21', '521', '洗液']","[1, 5, 11, 15, 20, 27, 32, 34]","['屬離', '錯合物', '而', '比', '\n', '或']","[9, 16, 17, 22, 25, 28]"
"['', '作用和', '']","[1, 4, 6]",[],[]
['氯\n離子的錯合性'],[5],['錯合性'],[5]
"['許多屬生成溶', '', '離子']","[3, 5, 7]","['成溶', '於水', '']","[3, 4, 5]"
['清洗的目'],[4],"['達', '到']","[0, 1]"
"['放射性', '原子分析', '質譜分析結果']","[0, 3, 7]",['追蹤'],[1]
"['採用雙氧水體系', '晶片效果', '\n']","[2, 5, 7]","['採用', '清洗', '好']","[0, 3, 8]"
"['', '化學試劑', '發掉']","[3, 6, 11]",['用'],[2]
['和'],[2],['\n'],[1]
"['晶片表面', '平方厘米會留', '21,010原子']","[2, 6, 13]","['表面', '會留']","[2, 6]"
"['\n', '後一種', '清洗液時']","[0, 4, 7]",['用'],[1]
[],[],"['可以', '清除']","[0, 3]"
"['體系清洗', '無殘留物']","[2, 5]","['清洗', '晶片', '留物']","[2, 3, 5]"
['36\n\n'],[2],['\n\n\x0c\n \n'],[0]
"['勞工健康', '環境保護']","[4, 7]",['有'],[1]
"['晶片清洗', '步清洗液處']","[1, 6]",['中用'],[2]
['\n要'],[1],"['用', '徹底']","[2, 4]"
"['目前', '清洗製程設備', '容器化學清洗系統']","[1, 6, 12]","['\n\n', '較適當', '是', '系統']","[0, 2, 7, 12]"
"['這種化學清洗技術\n', '晶片', '單容器', '']","[4, 7, 11, 14]","['是', '放', '']","[5, 8, 14]"
"['清', '洗程序']","[3, 6]","['設定', '程序']","[1, 6]"
"['不同的清洗化學溶液', '晶片']","[5, 7]","['通入', '清洗']","[0, 6]"
['化學酸液'],[5],"['清洗', '殘留']","[1, 2]"
"['\n', '異丙醇']","[0, 2]",['通入'],[1]
['脫水'],[3],"['晶片', '乾燥']","[2, 4]"
"['清洗製程', '', '進行']","[2, 8, 12]",['進行'],[12]
"['化學清洗站', '化學清洗機']","[4, 10]",['不同'],[0]
"['晶片的清洗過程', '空狀態下']","[4, 8]","['態下', '進行']","[8, 9]"
"['晶片表面不', '空氣']","[1, 3]",['接觸'],[2]
"['\n污染', '表面']","[5, 9]","['能', '減少', '晶片']","[1, 2, 7]"
['清洗程序'],[1],[],[]
"['清洗', '化學溶劑', '容器', '晶片']","[4, 7, 11, 13]","['溶劑', '通入', '清洗']","[7, 8, 12]"
"['洗滌晶片', '容器']","[5, 7]",['通入'],[2]
"['阻值', '第二種化學溶液', '清洗']","[4, 12, 14]","['當達', '到', '設定', '通入', '進行', '清洗', '排出']","[0, 1, 2, 8, 13, 14, 16]"
['洗滌'],[3],['通入'],[1]
"['程序', '順', '序來', '清洗']","[1, 4, 6, 8]","['設定', '順', '序來', '完成']","[2, 4, 6, 7]"
['不同的清洗用化學溶液'],[7],['切換'],[1]
"['水沖', '晶片及容器', '化學品']","[2, 6, 12]","['水沖', '洗', '洗', '滌', '殘留']","[2, 3, 7, 9, 10]"
['化學溶液'],[4],"['避免', '污染']","[1, 6]"
['超純水'],[2],['洗滌'],[3]
"['\n', '']","[1, 3]","['通入', '']","[0, 3]"
[],[],['通入'],[1]
"['表面', '分子']","[2, 5]",[],[]
['晶片及容器'],[4],"['脫水', '乾燥']","[5, 6]"
"['圖4.2-1', '容器的清洗系統圖']","[2, 11]","['2-1', '示為', '統圖']","[2, 4, 11]"
"['單容器化學清洗系統的設計', '新穎']","[8, 12]","['這種', '簡單', '新穎']","[0, 10, 12]"
"['清洗腔內', '體積']","[2, 4]",['較小'],[5]
['50片8吋晶片的容器'],[7],"['容器', '為例']","[7, 8]"
"['體積', '化學清洗槽的1/5']","[0, 7]",[],[]
[],[],[],[]
"['化學品', '純水的用量', '成本', '化學', '酸槽']","[2, 6, 8, 10, 12]","['清洗', '清洗', '要', '低']","[0, 11, 13, 14]"
"['清洗\n', '化學溶液', '洗容器']","[2, 5, 10]","['可', '密閉', '到', '達清']","[6, 7, 8, 9]"
['揮發'],[0],['和'],[1]
"['溶液濃度及比', '\n', '不變']","[3, 6, 9]","['可以', '保持']","[5, 7]"
['批晶片的清洗條件'],[5],['相同'],[7]
[],[],[],[]
"['批晶片', '潔淨', '化學溶液']","[2, 7, 11]","['新鮮', '潔淨', '溶液', '清洗']","[5, 7, 11, 12]"
"['金屬', '機雜質較']","[0, 4]",['低'],[5]
"['單容器化學清洗系統', '優點', '）', '溶液用量少\n\n', '）', '']","[5, 10, 14, 19, 22, 26]","['有', '\n', '（', '1', '量少', '\n\n', '減少', '超純水']","[6, 8, 12, 13, 18, 19, 24, 25]"
"['設計使', '效率較', '）', '廢氣廢水的排放', '（', '簡單', '低', '\n\n', '）', '', '新鮮', '純淨', '（', '）晶片', '且', '水痕']","[2, 5, 10, 15, 17, 21, 23, 26, 29, 31, 33, 36, 40, 43, 46, 48]","['洗滌', '\n\n', '廢氣', '4', '）', '系統', '簡單', '維修', '（', '使用', '純淨', '溶液', '（', '晶片']","[3, 7, 12, 18, 19, 20, 21, 24, 27, 30, 35, 38, 40, 43]"
"['刻蝕', '7', '清洗', '化學溶液的濃度', '比例']","[1, 8, 10, 15, 17]","['均', '勻', '高', '用', '溶液']","[2, 3, 5, 11, 13]"
"['批清洗條件', '8', '清洗準備時間']","[3, 8, 12]","['相同', '短']","[5, 13]"
"['9', '清洗程序功能', '37\n\n', '程序', '簡易']","[5, 9, 13, 17, 19]","['不必', '等待', '換酸', '多']","[0, 1, 2, 10]"
"['轉換', '展望未', '清洗技術']","[0, 5, 8]","['展望', '未']","[3, 4]"
"['單位晶片面積的電子元件', '密集化']","[5, 9]","['趨', '向']","[6, 7]"
"['技術', '細化']","[0, 3]",['趨向'],[2]
['晶片直徑卻'],[1],['越'],[3]
"['晶片面積', '製作', '\n', '元件']","[5, 7, 11, 13]","['要', '大', '面積', '製作', '\n']","[0, 2, 5, 7, 10]"
['晶片表面'],[4],"['需要', '超潔淨']","[0, 1]"
"['製程', '需求']","[2, 5]",['滿足'],[1]
[],[],[],[]
"['\n', '晶片', '未來製程', '一個挑戰']","[2, 6, 9, 14]","['清', '洗', '大', '是', '挑戰']","[1, 3, 4, 7, 14]"
"['', '清洗化', '學品', '排氣']","[4, 8, 10, 12]","['龐大', '而', '']","[0, 2, 4]"
"['廢水處理', '清洗成本', '環境的污染']","[1, 4, 9]",[],[]
"['未清洗工藝中', '最', '']","[4, 6, 8]","['是', '']","[0, 8]"
"['化學清洗', '純水', '化學品的用量', '環境的保護', '清洗技術要', '']","[2, 4, 8, 13, 20, 22]","['節省', '用', '是', '\n', '清洗', '考慮', '']","[0, 3, 14, 16, 18, 21, 22]"
"['省時', '污染的\n', '技術']","[4, 10, 13]","['應開', '發更', '有效', '清洗']","[0, 1, 2, 12]"
"['晶片的清洗設備', '多槽式的清洗', '單槽式的清洗']","[3, 9, 15]","['清洗', '演變', '到']","[9, 10, 11]"
"['配合', '直徑的晶片清洗技術化學酸槽的結構', '功能']","[0, 11, 13]","['配合', '精簡化']","[0, 14]"
"['清洗設備的占地面', '積', '製造成本']","[7, 9, 12]","['縮', '小']","[1, 2]"
"['清洗液材', '無']","[1, 6]","['清洗', '料須']","[0, 2]"
"['純度的化學品', '雜質']","[3, 11]","['可', '\n']","[4, 5]"
"['採用', '超純水', '）', '\n滌', '自然', '']","[0, 2, 5, 8, 11, 13]","['採用', '自然', '', '生成']","[0, 11, 13, 14]"
"['臭氧', '離子水', '取代', '學品', '']","[1, 5, 9, 16, 18]","['冷凍', '去', '水', '可', '']","[2, 3, 5, 13, 18]"
"['成本', '\n']","[3, 6]","['清洗', '環']","[1, 5]"
"['清洗配方', '溶液']","[4, 10]","['開發', '化學']","[0, 9]"
['無金屬'],[6],"['得到', '超潔淨', '污染']","[1, 2, 8]"
"['無表面微', '晶片表面']","[1, 5]","['無表', '粗糙']","[0, 2]"
"['清洗\n程序', '清洗循環', '效率高', '大']","[2, 6, 10, 14]","['程序', '則趨', '向', '短', '產', '清洗']","[2, 3, 4, 7, 11, 15]"
"['無化學品的晶片', '清洗', '）']","[4, 6, 9]",[],[]
"['例如美國公司', '種無化學\n污染低', '環境', '超潔淨的']","[3, 10, 13, 17]",[''],[15]
"['光子', '氣體清洗技術', 'inert）']","[0, 4, 8]",[],[]
"['張厥宗', '晶拋光片', '技術中']","[2, 8, 11]","['著', '中']","[4, 11]"
['化學清洗'],[1],[],[]
"['矽晶圓', '片', '4.2-2之清洗']","[1, 3, 10]",['需'],[4]
['才能'],[0],"['才能', '包裝']","[0, 1]"
"['清洗過程', '二階段']","[1, 4]",['分'],[2]
['清洗的第一段\n製程'],[6],[],[]
