Entity,EntityIndex,Relation,RelationIndex
[''],[3],"['運行', '成本']","[4, 5]"
"['半導體工廠水', '個', '問題']","[3, 8, 12]","['回收', '利用', '重要']","[4, 6, 10]"
"['故', '個半導體材料或', '電路工廠時']","[0, 8, 12]","['建設', '一']","[3, 4]"
"['了', '清洗製程外']","[1, 6]","['不斷', '改進']","[2, 3]"
"['40-必須在', '系統', '', '再利用']","[5, 8, 14, 17]","['-', '回收']","[1, 15]"
"['半導體材料', '積體電路工廠', '純水系統', '以下系統中的水']","[0, 5, 8, 15]","['超', '進行', '回收', '處理']","[6, 16, 17, 20]"
"['1', '', '（', '）', '床塔的淋洗水', '）', '', '（', '真空', '冷卻水（', '）', '過濾', '（6） 洗', '中', '幾道', '（7）', '排放', '總']","[1, 6, 8, 10, 15, 18, 23, 29, 32, 38, 40, 44, 50, 53, 57, 62, 65, 67]","['滲透', '濃鹽水', '和', '反', '裝置', '淋']","[4, 5, 26, 27, 34, 45]"
"['半導體材料', '積體電路工廠', '純水系統中']","[2, 7, 11]",['超'],[8]
"['了', '以上開源']","[1, 4]",['採取'],[2]
"['', '去節流']","[2, 6]","['更', '重要']","[0, 1]"
"['營運成本的方法', '以下方面的問題', '反', '', '（', '）減少多層過濾器、混床塔', '淋洗', '量', '溢流及', '4', '節水']","[5, 11, 17, 19, 22, 31, 36, 38, 47, 51, 56]","['降低', '生產', '考慮', '採水', '率', '濾', '3', '系統', '方面']","[0, 1, 7, 20, 21, 33, 40, 44, 54]"
"['空調', '水', '工業衛生用水量', '各種措施', '41-資料來源：張厥宗']","[1, 5, 9, 13, 20]","['排放', '減少']","[3, 6]"
['矽單晶拋光片的加工技術'],[5],[],[]
['化學工業出版社'],[2],[],[]
"['2005', '8 月', '4.2', '寬小', '0.25', 'm', '典型', '系統', '來水', '回收水 ', '試劑', '凝聚劑', '層介質', '系統', '水槽 原', '軟化', '電滲', '離子', 'EDI)純水槽', '逆滲透(', '前', '真空脫氣', '紫外線挖俊裝置混床', '純水泵 除', '緩衝罐拋光', '除', '微過', '紫外線', '菌各', '用水點', '精製循環', '-5.高純度化學試劑及高純度', '用的化學試劑', '酸、鹼、有機溶劑', '']","[0, 2, 4, 8, 10, 12, 15, 19, 22, 27, 29, 33, 36, 39, 42, 44, 47, 49, 54, 57, 60, 63, 69, 72, 77, 79, 81, 85, 88, 92, 98, 107, 115, 118, 121]","['', '或', '下水', '濾器', '水泵', ')', '過濾器 ', 'UF', '處理', '氣體', '分為']","[15, 23, 25, 38, 43, 59, 70, 93, 99, 108, 117]"
['生產過程中'],[6],"['用於', '不同']","[1, 2]"
['不斷'],[4],[],[]
"['當今', '寬小於', '奈米電子時代']","[1, 5, 9]","['線', '0.10']","[4, 6]"
"['矽晶圓單晶', '光片的表面加工質', '', '也']","[3, 8, 10, 12]","['拋', '越']","[4, 15]"
"['', '純化學試劑', '技術要求']","[4, 7, 12]","['用', '超高', '提出', '了更高']","[3, 5, 8, 9]"
"['顆粒', '', '比', '數']","[4, 6, 9, 15]","['其', '量', '1～3']","[1, 8, 13]"
"['其包裝', '運 ', '', '要求']","[4, 7, 13, 15]","['儲', '提出', '相應', '新']","[5, 10, 12, 14]"
"['矽晶圓片的化學清洗製程', '', '純度化學試劑', '', '技術', '見表4.2-2', '示']","[5, 8, 13, 16, 18, 23, 25]","['用', '超高']","[7, 9]"
[],[],[],[]
"['7', ' 準', '適用', '0.8', '線', '生產']","[1, 4, 6, 10, 12, 15]",['於'],[7]
"['8', '', '適用', '0.2', '寬電路']","[1, 3, 5, 9, 13]",['於'],[6]
"['12', '', '適用', '0.09', ' 線寬電路']","[1, 3, 5, 9, 13]","['於', '製程']","[6, 14]"
"['化學試劑', '比較大']","[5, 8]",[''],[3]
"['了', '系統的污染']","[1, 6]","['安全', '避免']","[2, 3]"
"['用', '管理', '', '試劑']","[2, 5, 8, 11]","['採', '中央系統', '方式', '系統']","[1, 3, 7, 13]"
"['酸、鹼化學試劑的輸送', '', '材料（', '塑料「', '雙層']","[5, 9, 12, 15, 22]",['含氟'],[8]
"['內層', '路', '酸、鹼化學']","[0, 4, 8]","['輸送', '']","[5, 7]"
"['外層', '']","[0, 4]","['採用', '透明']","[2, 3]"
"['供', '', '在', '外管之間通入經', '']","[1, 5, 8, 12, 14]","['泄', '漏', '同時', '稀釋', '']","[2, 3, 7, 13, 14]"
['廢氣的排放管路系統中'],[7],['接至'],[1]
"['有機溶劑', '不銹鋼管', '經', '）']","[2, 5, 9, 12]","['所用', '用', '處理', '輸送', ' 管路']","[0, 4, 11, 14, 15]"
"['鹼化學試劑', '溶劑', '人體', '傷害']","[3, 6, 9, 14]","['酸', '造成', '大']","[1, 10, 12]"
"['', '', '措施', '', '輸送系統中應']","[4, 6, 9, 11, 16]","['有', '嚴格', '泄', '漏', '系統']","[2, 3, 18, 19, 21]"
"['（ULSI）', '']","[7, 10]","['積體', '電路', '發展']","[3, 4, 11]"
"['半導體材', '積體電路 ', '製程要求']","[2, 6, 10]","['料', '製備']","[3, 7]"
"['半導體材料', '積體電路工廠所用', '氣體中的雜質', '量 的控制']","[2, 8, 14, 18]","['高', '純', '含', '來', '嚴格']","[9, 10, 15, 20, 22]"
"['其生產過程中', '大量各種', '氣體']","[3, 8, 11]","['使用', '不同']","[5, 9]"
"['以下三大', '', '供應']","[4, 6, 8]","['包括', '類', '', '系統']","[1, 5, 6, 9]"
"['1', '係', '用', '', '', '', '空氣（', '', '控制', '', '空氣（', '', '吸用', '（']","[1, 5, 9, 11, 13, 15, 18, 22, 24, 26, 29, 33, 36, 38]","['指', '工業', '', '', '', '', '用', '', '']","[6, 7, 9, 11, 13, 15, 25, 26, 36]"
"['壓縮空氣的', '控制', '標準化', '', '於', '年', ' 准', '', '8573', '91', '空氣', '部份', '等級)']","[7, 9, 13, 15, 21, 23, 26, 28, 30, 32, 37, 39, 46]","['用', '可', '國際', '組織', '－', '(', '和', '質量']","[3, 10, 12, 14, 31, 33, 42, 43]"
"['2）', '性氣體', '指半導體', '中', '見']","[2, 4, 7, 10, 13]","['製程', '常', '性氣體']","[9, 11, 15]"
"['', '', '等']","[3, 6, 9]",[],[]
"['3', '係', '生產', '中常', '', '主要', '氣體', ' HCI', '', '', '', 'SiH2Cl2', ' Ar', '', '氣體', '4', '4', ' He', 'D.', '氣體', 'AsH', '', 'HF', ' 表', 'SEMI', '超高', '', '產品', '33', '主要', '量', '9（', '）0.5', '粒（', '）   SEMI-C7  ', '於', '～', 'μm線', '7.5', '93', '－', '   C7.3', '＜', '＜', '10', '10', '25', '   SEMI-C8   ', '於', '0.2', 'm', '寬', '－', '8.3', '92', '1', '5', '半導體工業']","[1, 5, 8, 11, 13, 16, 22, 25, 27, 29, 31, 35, 40, 42, 53, 57, 59, 62, 65, 68, 73, 75, 78, 80, 84, 87, 90, 95, 97, 99, 103, 107, 110, 115, 119, 121, 123, 126, 129, 131, 133, 139, 144, 148, 156, 159, 162, 165, 167, 170, 172, 174, 181, 184, 189, 194, 199, 203]","['指', '半導體', '製程', '', '：', 'SiH', '/', '-', '   C', '10', '~']","[6, 7, 9, 13, 18, 58, 60, 105, 128, 153, 163]"
"['純度氣體的供應方式', '現場製氣']","[5, 8]","['高', '有']","[0, 6]"
"['輸送', ' 氣', '液態氣體槽車輸送', '氣', '氣體鋼瓶', '氣體鋼瓶組輸送', '氣', '形式']","[3, 6, 11, 13, 17, 21, 23, 25]","['管', '供', '用', '供', '用', '供']","[1, 4, 7, 12, 15, 22]"
"['用', '種供氣方式']","[1, 5]","['採', '何']","[0, 2]"
"['該半導體工廠的生產規模', '氣量及用氣的質量', '因素', '綜合', '後而定']","[9, 15, 17, 19, 22]",[],[]
['輸送供氣過程中'],[4],[],[]
['了安全及避免系統的污染'],[7],[],[]
"['採用', '管理', '', '供給']","[1, 4, 7, 9]","['中央系統', '方式', '系統']","[2, 6, 10]"
"['其輸送管路系統', '管道及各種', '配件）', '經', '拋光', '', '輸送管線']","[3, 8, 11, 16, 18, 20, 30]","['內壁', '處理']","[15, 19]"
['工業生產中'],[3],[],[]
"['不同要求', '大量', '各種', '瓶 裝', '氣體']","[2, 4, 8, 11, 13]","['使用', '了']","[5, 6]"
"['各種', '瓶裝', '氣體的安全', '管理']","[3, 5, 9, 12]","['了', '使用']","[1, 10]"
"['這些', '瓶裝', '氣體上亦', '', '標識']","[2, 4, 8, 11, 13]","['明顯', '']","[10, 11]"
"['表 4.2', '3', '常用', '氣體', '顏色範例']","[1, 3, 6, 9, 12]",['瓶裝'],[7]
"['同時', '過程中']","[0, 4]",[],[]
"['了', '人身']","[1, 3]","['確保', '安全']","[2, 4]"
"['氣體管路', '系統中']","[2, 5]",['輸送'],[3]
"['各種', '', '', '措施', '；', '輸送系統中還', '', '監視系統']","[2, 4, 6, 9, 11, 16, 20, 23]","['應有', '嚴格', '相關', '']","[0, 3, 19, 20]"
"['-', '3', '種', '瓶裝', '顏色', '識 氣瓶的名稱 氣瓶', '表面', '', '氫氣', '紅 ', '黑氨氣 黃', '氯氣', '壓縮', '白 硫化氫白紅 石油氣', '烷烴）', '石油氣（', '）', '', '黑 氮氣黑黃 二氧化碳白 ', '碳酰二', '白', '其他可燃氣灰 ', '其他不可燃氣 灰', '惰', '灰綠-45-6', '廢水、廢氣、廢棄物處理系統及安全防護系統半導體材料或積體電路', '一般工業工廠環境的', '特定的「']","[2, 6, 8, 10, 13, 20, 23, 25, 27, 29, 34, 36, 39, 47, 50, 54, 56, 60, 68, 71, 73, 78, 83, 85, 92, 109, 116, 123]","['標', '灰', ' 氟', '黑', '氯氣', '黑', '紅', '工廠', '顯著', '內進行']","[14, 51, 59, 69, 72, 74, 79, 110, 117, 126]"
"['人員', '生產過程中', '', '', '」', '']","[3, 7, 15, 17, 20, 22]","['要求', '從業', '特別', '強調', '有', '高', '純', '']","[1, 2, 8, 9, 11, 13, 14, 17]"
"['半導體', '製程中', '大量各種不同性質', '', '等', '試劑和', '種含有', '', '', '', '', '']","[1, 4, 11, 13, 15, 18, 21, 23, 25, 27, 29, 32]","['生產', '使用', '了', '腐蝕性', '', '產生', '', '氣體']","[2, 5, 6, 22, 27, 30, 32, 33]"
"['', '綠色', '生產']","[3, 8, 11]","['了確保', '安全', '穩定', '進行']","[1, 2, 4, 6]"
"['廢水', '', '', '系統是', '或', '電路工廠', '個重要的', '', '系統']","[1, 3, 5, 8, 11, 15, 20, 24, 26]","['體材料', '', '缺少', '']","[10, 19, 23, 24]"
"['-', '化技術', '廢矽晶圓', '化', '是', '半導體製程中', '以', '材料']","[2, 8, 11, 13, 17, 21, 23, 28]","['資源', '用']","[12, 22]"
"['其直徑大小', '吋', '吋、8', '', '吋']","[4, 10, 14, 16, 18]","['分', ' 為']","[6, 7]"
"['這些矽晶圓', '矽晶棒']","[2, 5]",['逐片切割而得'],[7]
"[' 切', '過程中']","[1, 4]",['割'],[2]
"['品質', '']","[0, 3]",['好'],[2]
['晶圓'],[2],"['稱為', '生產']","[0, 1]"
"['', '晶圓（']","[2, 6]","['更', '高級', '稱為']","[0, 1, 3]"
"['晶圓', '晶圓', '都', '矽晶圓棒的中間部分']","[2, 4, 6, 12]","['生產', '集中']","[0, 7]"
"['矽晶棒', '割出', '（', '）']","[0, 4, 6, 8]","['切', '']","[2, 4]"
"['頭尾', '晶圓']","[0, 3]",['兩端切出'],[1]
['瑕疵的機會'],[3],"['出現', '大']","[0, 5]"
"['切', '過程', '者']","[0, 2, 5]","['割', '瑕疵']","[1, 4]"
"['大多', '用途']","[0, 4]","['用作', '生產']","[1, 3]"
"['測試', '製程監控']","[2, 5]",[],[]
"['測試晶圓（', '（']","[3, 8]",['稱為'],[0]
"['一片測試晶圓的售價', '', '至']","[5, 10, 12]",['晶圓'],[9]
"['矽晶圓長晶過程', '矽晶棒頭尾兩端', '圓錐狀', '大小晶片']","[3, 7, 9, 15]","['形成', '切成', '固定']","[8, 12, 13]"
['去除'],[4],['要'],[1]
['矽晶頭尾料'],[4],"['產生', '廢']","[0, 2]"
"['其成分', '單晶矽晶棒之特性']","[3, 9]",['產出'],[4]
['長晶爐內進行冶鍊'],[5],['投入'],[2]
"['長晶製程', '單晶矽晶棒']","[5, 9]","['發展', '為']","[6, 7]"
"['其他的矽晶圓製程', '研磨', '力', '矽晶圓破損片']","[4, 9, 16, 21]","['拋光', '有', '因應', '不當', '造成']","[10, 13, 15, 17, 19]"
"['前破片', '破片', '破片']","[5, 9, 12]","['研磨', '後', '後']","[2, 7, 11]"
['晶片表面亮度與光滑程度判別'],[8],[],[]
"['矽晶圓破片大都', '表面處理程序']","[3, 10]","['過', '不同']","[5, 6]"
[],[],[],[]
"['回收後', '酸洗製程']","[1, 7]",['才'],[8]
"['因為近年來', '世界的石油蘊藏', '可能', '短缺']","[2, 7, 9, 11]","['', '出現']","[5, 10]"
"['各國', '其他', '能源', '短缺', '', '']","[1, 4, 6, 10, 12, 14]","['開始', '尋找', '替代', '能源', '問題']","[2, 3, 5, 9, 11]"
"['能源', '問題', '全球', '焦點']","[0, 2, 4, 7]","['短缺', '成為', '矚目']","[1, 3, 5]"
['一風潮下'],[4],[],[]
"['替代性能源產品', '科技與產業界的開發重點']","[2, 10]",['成了'],[4]
"['太陽能電池', '受', '矚目', '產業']","[1, 4, 7, 9]","['成為', '']","[2, 7]"
['2002年'],[2],[],[]
"['晶矽材料廠', '太陽能電 池', '技術']","[2, 8, 11]","['多', '開發出', '改善', '新', '製造']","[0, 3, 4, 9, 10]"
['晶矽太陽能電池的產能與需求'],[8],"['使得', '多', '開始', '成長']","[0, 1, 9, 12]"
['矽晶 圓材料的消耗量'],[6],['大增'],[7]
['全球矽晶圓材料的使用量'],[9],['增加'],[2]
"['國際半導體設 備', '材料協會']","[4, 7]",['統計'],[12]
"['2003', '2004 年的全球矽晶圓材料', '量', '%']","[0, 7, 9, 13]","['使用', '增加']","[8, 11]"
['以前'],[3],['2010'],[1]
"['全球', '年需求量', '%成長']","[0, 4, 9]","['使用', '有', '率']","[1, 6, 10]"
['全世界矽晶 圓需求'],[5],"['驅使', '不斷', '激增']","[0, 6, 7]"
"['矽晶圓破片資源', '技術', '應用', '生產太陽能電池晶片']","[4, 6, 8, 13]","['造成', '化', '廣泛']","[0, 5, 7]"
"['是', '通用', '電池原料']","[1, 3, 7]",['於'],[4]
"['其型式', '晶矽', '晶矽', '晶矽']","[1, 6, 9, 11]","['分為', '多']","[3, 7]"
"['市場應用', '多為', '', '二類']","[2, 6, 9, 12]","['最為', '者', '單', '晶矽', '晶矽']","[3, 5, 7, 8, 11]"
"['單晶矽', '太陽電池']","[1, 5]",['製成'],[2]
"['高', '穩定']","[1, 4]",['且'],[2]
"['目前', '太空及陸地上']","[0, 8]","['廣泛', '應用']","[2, 3]"
"['晶矽的矽原子堆積方式', '種']","[6, 9]",['多'],[0]
"['多種', '排列方向的單晶']","[3, 8]","['不同', '組成']","[4, 9]"
['熔融態的矽'],[3],"['利用', '鑄造', '固化', ' 成']","[0, 4, 5, 7]"
['製程'],[1],['簡單'],[2]
['成本'],[1],['低'],[3]
"['目前', '程度', '單晶矽的太陽電池']","[0, 3, 9]","['廣泛', '使用', '超越']","[1, 2, 5]"
"['使用', '原料']","[8, 14]",[],[]
"['其矽的特性', '轉換', '']","[5, 9, 11]","['利用', '達成', '']","[1, 6, 9]"
"['太陽能電池的矽晶圓材料之矽純度', '%以上']","[8, 12]",[],[]
"['半導體', '所', '', '']","[2, 4, 6, 8]","['', '條件']","[6, 10]"
['半導體晶圓之矽純度99.999999999％'],[10],"['遠', '不']","[1, 2]"
"['利用', '製程產生', '', '圓片做為', '原料']","[1, 4, 6, 10, 12]","['半導體', '破損', '', '矽晶', '矽']","[2, 5, 6, 8, 11]"
"['二氧化矽的礦砂 ', '冶煉容易許多']","[6, 10]","['開採', '進行']","[2, 7]"
[],[],[],[]
"['太陽能電池晶圓', '形狀']","[2, 8]","['拘', '泥']","[5, 6]"
"['矽晶圓', '矽晶圓片']","[4, 9]","['利用', '破損', '太陽能']","[0, 1, 7]"
['成本'],[3],"['有效', '降低']","[1, 2]"
"['其', '原理說明', '矽', '成為太陽能電池', '需', '為']","[0, 3, 10, 15, 18, 22]","['製作', '晶圓', '所', '（']","[1, 11, 16, 20]"
"['利 ', '濃度48％', '氟酸浸泡']","[1, 6, 9]",[],[]
"['浸泡結束後', '離子水與丙酮先後', '其外表油 污']","[2, 10, 16]","['去', '清洗']","[5, 11]"
"['晶片', '光亮面', '一層', '硼酸與氧化鋁', '濃度', '例1：3）', '']","[2, 6, 9, 13, 15, 21, 23]","['塗上', '']","[7, 23]"
"['放入', '高溫', '15', '擴散']","[0, 5, 7, 10]",['約'],[1]
"['鋁的作用', '晶片']","[3, 6]","['氧化', '在於', '防止', '擴散', '裂']","[0, 4, 5, 8, 13]"
"['內', '狀態', '氮氣']","[1, 5, 8]","['保持', '抽真空', '通入']","[3, 4, 7]"
['氧化反應'],[3],['防止'],[1]
['過程'],[2],['擴散'],[1]
"['硼元素', '晶片邊緣', '背面']","[0, 5, 7]",['滲入'],[3]
['漏電現象'],[3],['造成'],[1]
"['晶片', '後']","[1, 3]",['取出'],[2]
"['背面', '以', '進行']","[5, 7, 9]",['研磨'],[10]
"['氫氟', '其', '過程', '氧化層']","[2, 5, 7, 13]","['加入', '酸', '腐蝕', '擴散', '生', ' 成']","[1, 3, 4, 6, 10, 11]"
"['傳統', '鑄造', '', '不']","[0, 3, 5, 7]","['技術', '門檻']","[4, 6]"
"['其關鍵技術', '晶矽熔爐之熱場設計與溫梯設計']","[2, 12]","['在於', '多']","[3, 4]"
"['設計', '晶矽晶體電鈍性晶界', '目的']","[3, 9, 12]","['佳化', '達到', '多', '控制']","[2, 4, 5, 10]"
"['各製程', '', '晶圓破片摻雜', '原料進入']","[1, 3, 7, 11]","['產生', '多', '晶矽', '澆鑄', '爐']","[2, 8, 9, 12, 13]"
"['高溫', '作用下', '晶板']","[1, 5, 10]","['熔融', '形成', '晶體']","[2, 7, 9]"
"['切片', '方形的太陽能多晶晶片']","[3, 10]","['經過', '研磨', '製成']","[1, 4, 5]"
"['太陽能', '使用']","[3, 5]","['供作', '生產']","[1, 2]"
"['太陽能', '人', '石化燃料之外', '能源之來源']","[1, 3, 10, 16]","['為', '類', '替代', '經濟', '有效']","[2, 4, 7, 12, 13]"
"['(', ')', '所', '', '作為', '太陽能電池']","[7, 9, 11, 13, 15, 19]","['若', '有效', '利用', '廢', '晶圓', '', '生產']","[1, 3, 4, 5, 6, 13, 16]"
"['', '']","[5, 9]","['降低', '開採', '化', '矽']","[2, 3, 7, 8]"
"['同時', '廢棄物', '資源']","[0, 2, 4]","['有效', '化', '利用']","[3, 5, 7]"
['更環 保之電池'],[8],"['製造', '更', '乾淨']","[2, 3, 4]"
"['太陽能', '未來能源市場中', '競爭力']","[1, 6, 9]","['使', '更', '具']","[0, 7, 8]"
"['一種', '太陽能矽晶圓片的作法', '晶矽鑄造法']","[2, 8, 12]","['製造', '多']","[3, 10]"
"['單晶矽', '矽晶圓', '品質最佳']","[2, 7, 10]","['使用', '製造']","[1, 3]"
"['原料', '過程', '彈性']","[2, 4, 6]","['選用', '缺乏']","[3, 5]"
"['純度', '原料進行']","[5, 8]","['使用', '高', '', '提拉', '成長為', '單晶']","[1, 3, 5, 9, 10, 11]"
"['單晶', '雜質含量', '光電 ', '效率']","[3, 8, 12, 14]","['長', '成出', '過高', '影響', '轉換']","[1, 2, 9, 11, 13]"
"['原料成本', '形中']","[1, 4]","['無', '增加', '不少']","[2, 5, 6]"
"['純度的原料', '太陽能單晶矽晶圓', '障礙']","[3, 8, 10]","['高', '取得', '成為']","[0, 4, 5]"
[],[],[],[]
"['目前業者', '晶矽', '太陽能矽晶圓原料', '對象']","[1, 4, 8, 11]","['使用', '多', '作為', '選擇']","[2, 3, 5, 9]"
"['了 ', '彈性']","[1, 6]","['有', '高']","[2, 4]"
"['純度的要求', '容易', '範圍']","[2, 4, 7]",['達成'],[5]
['發展空間'],[6],"['有', '大']","[1, 3]"
"['圖', '-', '為矽', '製成太陽能', '流程']","[0, 2, 5, 8, 10]",['電池'],[9]
"['-', '矽', '製成', '電池', '晶片清洗與表面處理擴散', '氧化層', '反射膜', '電', '', '包裝雷射', '5.2', '半導體業及光電業', '', '']","[2, 7, 9, 11, 18, 21, 25, 27, 32, 37, 44, 51, 54, 56]","['', '極', '測試', '-', '廢酸', '清洗']","[15, 28, 31, 43, 45, 55]"
"['都', '廢酸']","[0, 3]",['產生'],[2]
"['其中', '業 ', '鋁蝕刻液', '其量']","[0, 2, 8, 11]","['產生', '大']","[4, 13]"
['業者'],[3],"['有', '回收', '投入', '收集', '利用']","[1, 2, 4, 5, 7]"
"['半導體業 者', '', '磷酸']","[3, 6, 8]","['產生', '廢']","[5, 7]"
[],[],['量不大'],[1]
"['各廠建廠之初大多', '廢水操作系統部門', '設計']","[5, 10, 12]",['納入'],[6]
"['大部分', '酸鹼中', ' 值']","[1, 4, 7]",['採用'],[2]
"['標準後', '廠內其他處理水']","[2, 7]","['達到', '配合', '排放']","[0, 3, 8]"
"['因此', '半導體製程產生', '處理較', '管制問題']","[0, 5, 8, 12]","['', '性']","[5, 10]"
"['近年', '河川湖 泊', '問題', '各界關注']","[1, 6, 9, 12]","['來', '養化', '受到']","[2, 8, 10]"
"['資源', '廢液', '政府單位']","[2, 7, 10]","['利用', '回收', '受到', '極力推 廣']","[4, 5, 8, 11]"
"['半導體業', '', '磷酸']","[0, 2, 4]","['產生', '廢']","[1, 3]"
"['含量', '%以上']","[1, 5]",['高達'],[2]
['廢水系統'],[6],"['回收', '排入']","[3, 4]"
"['造成', '負荷相當']","[2, 5]",[''],[2]
['業者'],[2],"['有', '開始', '利用']","[1, 3, 5]"
"['離子交換', '磷酸', '磷酸氫鈣']","[2, 5, 8]","['廢', '製成']","[4, 6]"
"['圓片製造業之生產', '如圖', '-', '所']","[4, 7, 9, 11]",[],[]
['了切片'],[1],['包括'],[0]
['('],[1],['研磨'],[0]
"['化學蝕刻', '機械']","[1, 6]",['拋光'],[7]
"['廢酸產 生源', '化學蝕刻', '酸蝕刻']","[2, 6, 9]","['來自', '產生']","[4, 12]"
['化學蝕刻製程中'],[4],[],[]
"['酸液', '切片及研 磨製程', '損傷層', '', '(', ')']","[1, 6, 9, 14, 16, 20]","['產生', '矽']","[7, 19]"
"['了', '酸液']","[1, 4]",['維持'],[2]
"['雜質', '廢酸']","[2, 5]","['混雜', '排出']","[3, 6]"
"['矽晶圓片製程', '廢酸', '硫酸、磷酸、高 濃度氫氟酸及醋酸、硝酸', '氟酸之三成份混酸']","[2, 5, 18, 24]","['產生', '包括', '氫']","[3, 6, 19]"
"['一般經過', '廢酸要', '再']","[1, 6, 8]","['', '時']","[4, 10]"
"['副產品的用途', '']","[5, 10]","['回收', '酸', '特別', '']","[0, 1, 8, 10]"
[],[],['而言'],[1]
"['用途', '1', '製程中']","[3, 7, 12]","['回收', '酸', '不外乎', '用於']","[0, 1, 4, 9]"
"['', '2', '其他不同 製程中']","[0, 2, 8]",['用於'],[4]
"['半導體業', '原料之品質及純度要求']","[1, 8]",['嚴'],[10]
"['目前', '廠外', '作為', '', '使用']","[0, 4, 8, 10, 12]","['回收', '利用', '化學品']","[5, 7, 9]"
"['對', '種廢酸', '化', '分別']","[1, 5, 7, 9]",['技術'],[8]
"['-', '廢水', '廢水', '廢水', '廢水', '廢水', '廢棄物', '酸', '拋光', '背', '廢水', '噴砂液', 'HCl、', '', '', '甲烷', '廢棄物', '廢棄物拋光漿', '廢氣 HF、HCl、 NH4OH', '剝', '', 'NH4OH', '清潔劑', 'RCA', '清洗技術']","[2, 8, 11, 14, 18, 22, 24, 27, 31, 39, 42, 46, 50, 53, 56, 58, 61, 65, 72, 79, 83, 87, 90, 94, 100]","['廢水', '出貨', '廢水', '', '', '剝', '劑', '', '晶圓']","[15, 35, 36, 69, 71, 74, 81, 83, 98]"
"['晶圓上塵', '有機物及金屬離子污染']","[5, 12]",['有效'],[1]
"['', '標準']","[3, 5]","['稱', '為', '清洗']","[2, 4, 6]"
"['圖', '-', '矽晶', '製造流程', '51', '資源', '電路', '常使用', '純度', '清洗原料表面', '微量 ']","[0, 2, 4, 7, 9, 16, 21, 26, 29, 34, 38]","['-', '過程', '高', '極', '塵埃']","[8, 23, 27, 35, 39]"
"['矽晶圓製程中', '純度之硫酸', '矽晶體表面']","[3, 9, 13]","['高', '清洗']","[5, 10]"
"['酸中之矽', '量', 'ppb時']","[4, 6, 11]","['含', '超', '過']","[5, 7, 8]"
"['此時之硫酸洗液', '硫酸']","[5, 10]","['更', '換', '新']","[7, 8, 9]"
"['此時', '硫酸濃度', '%(', ')']","[1, 6, 11, 16]","['排放', '為', '雙氧水']","[3, 8, 15]"
"['一般業者', '其', '硫酸']","[2, 4, 7]","['稱為', '廢']","[5, 6]"
"['此', '硫酸', '半導體業產', '廢棄物']","[0, 2, 6, 9]","['廢', ' 出']","[1, 7]"
"['其純度', '市售之硫酸']","[2, 7]",['優於'],[4]
"['資源', '硫酸鹽', '製程']","[3, 8, 11]","['利', '用作為', '相關']","[5, 6, 9]"
"['廢硫酸資源', '技術', '資源', '途徑']","[1, 3, 6, 10]","['化', '化', '利用', '規劃']","[2, 7, 9, 12]"
"['半導體業者', '', '成份', '硫酸相似']","[2, 5, 8, 13]",['產生'],[4]
"['半導體業', '廢硫酸', '合法之處理機構']","[0, 6, 11]","['收集', '交付']","[3, 7]"
"['此', '硫酸', '聚硫酸鐵', '混凝劑之原料']","[0, 2, 8, 13]","['廢', '替代', '產製']","[1, 4, 5]"
"['混凝劑', '通 ', '廢水處理及污泥化學調理用途上']","[1, 3, 14]",['使用'],[5]
"['各混凝劑', '廠商', '聚 合物種類型式']","[2, 4, 10]","['製造', '產製', '多']","[3, 6, 12]"
"['聚氯化鋁', '', '聚硫酸鐵']","[4, 6, 9]",['為主'],[11]
"['1', '廢硫酸資源', '聚氯化鋁', '程序', '將收集', '反應槽']","[1, 5, 9, 12, 22, 26]","['化', '產製', '酸定量']","[6, 7, 24]"
['量硫酸亞鐵反 '],[4],"['加入', ' 應']","[0, 5]"
"['溶液中之H2O', '', '生成', '']","[4, 6, 11, 13]","['使', 'Fe']","[0, 14]"
"['產物', '(SO', '3之硫酸溶液']","[0, 6, 12]","['為', '含']","[1, 2]"
"['B)', '產製：', '', '2', ')', '', '酸', '再', '鹽酸、', '', '注入', '中反應']","[2, 7, 12, 16, 20, 22, 24, 27, 31, 34, 36, 39]","['(', '(']","[9, 17]"
['液態之氯化硫酸鋁產品'],[7],['生成'],[2]
"['2', '廢硫酸資源', '聚硫酸鐵', '程序', '過', '鐵、', '', '等', '調配']","[1, 4, 9, 12, 18, 23, 25, 27, 29]","['化', '產製', '含', ')']","[5, 6, 17, 20]"
['酸 鐵產物'],[6],['聚'],[2]
"['磷酸', '技術半導體業', '廢', '主要是', '電路', '製造廠']","[3, 7, 9, 12, 15, 20]","['化', '產生', '生產', '積體', ')']","[5, 8, 13, 14, 18]"
"['製程主要', '為', '', '', '三大', '；', '蝕刻分為', '和', '兩大']","[2, 4, 6, 8, 11, 13, 16, 18, 21]","['薄膜', '部份', '濕式法', '類']","[5, 12, 17, 22]"
[],[],[' 言'],[2]
"['蝕刻液', '磷酸']","[2, 4]",['採用'],[3]
['高密度積體電路製程中'],[5],['生產'],[0]
"['%磷酸加', '℃', '除晶片上', '(氮化矽']","[5, 11, 15, 19]","['需要', '使用', '熱', '130']","[0, 1, 6, 8]"
"['4', '層']","[1, 3]",[],[]
"['後之磷酸', '廢']","[3, 6]","['使用', '成為', '磷酸']","[0, 5, 7]"
"['此', '磷酸濃度', '%']","[1, 4, 8]","['廢', '為']","[2, 6]"
