Entity,EntityIndex,Relation,RelationIndex
"['晶圓', '塵粒', '', '離子污染']","[2, 4, 7, 10]",['去除'],[1]
"['', '清洗']","[2, 5]","['稱', '為']","[1, 3]"
"['5.2-1矽晶圓片製造流程', '51', '廢硫', '資源化技術\n\n', '體業積體電路生產過程中常', '', '原料', '極微量', '']","[6, 9, 12, 16, 23, 26, 29, 32, 34]","['流程', '-', '酸', '高純度', '清洗', '表面', '']","[6, 8, 13, 25, 28, 30, 34]"
"['矽晶圓製程', '酸清洗', '晶體表面']","[2, 8, 11]","['製程', '清洗', '矽']","[2, 8, 9]"
"['矽含量', '\n', '2ppb']","[3, 5, 9]","['含量', '超', '過']","[3, 4, 6]"
"['時之硫酸洗液', '硫酸']","[3, 7]","['必需', '更換', '新']","[4, 5, 6]"
"['時', '', '度約', '有時尚', '水)']","[0, 3, 5, 10, 13]","['排放', '\n', '水)']","[2, 7, 13]"
"['業者', '其', '硫酸']","[0, 2, 5]",['稱為'],[3]
"['硫酸', '半導體業', '廢棄物']","[1, 4, 10]","['產', '出']","[5, 7]"
"['其純度', '硫酸']","[1, 7]","['優', '於', '市售']","[3, 4, 5]"
"['資源', '硫酸鹽', '製程之原料']","[2, 7, 12]","['可', '利用', '作為']","[1, 4, 5]"
"['酸資源化技術', '資源化', '用途', '規劃']","[2, 5, 7, 10]","['可', '徑予', '以']","[3, 8, 9]"
"['半導體業者', '產生', '', '硫酸成份', '硫酸']","[1, 3, 5, 9, 13]","['產生', '\n', '硫酸', '相似']","[3, 4, 13, 14]"
"['體業', '', '硫酸', '', '處理機構']","[0, 3, 5, 8, 11]","['收集', '交付', '合法']","[2, 6, 7]"
"['硫酸', '', '原料']","[1, 7, 11]","['可', '替代', '產製']","[2, 3, 4]"
"['混凝劑', '常', '水處理', '學調理用途上']","[0, 3, 7, 12]","['於廢', '上']","[5, 12]"
"['混凝劑製造廠商', '聚\n合物種類型式']","[3, 10]","['產製', '多']","[5, 12]"
[''],[2],[],[]
"['1', '反應將', '', '至反應槽']","[1, 4, 6, 11]",['廢'],[7]
"['硫酸亞鐵反', '應']","[3, 5]",[],[]
"['溶液', '與', '']","[0, 3, 6]",[],[]
"[')', '\n之硫酸溶液']","[1, 6]",['為含'],[0]
"['鋁', 'A)之產物', '3之硫酸', '再與硫酸', '\n\n氫氧化鋁', '反應', '中']","[2, 4, 9, 13, 16, 19, 21]",[''],[8]
"['', '酸鋁產品']","[2, 6]",['生成'],[0]
"['2', '酸資源化', '', '將廢', '過氧化', '鐵硝酸', '等', '調配', '後']","[0, 4, 8, 11, 14, 17, 19, 21, 23]","['產製', '氫)']","[5, 15]"
"['酸', '鐵產物']","[2, 4]",['得'],[0]
"['2', '酸資源化技術\n\n', '體業產生廢磷酸主要', '電路']","[0, 5, 10, 15]","['廢磷酸', '生產', '積體']","[9, 12, 13]"
"['製程', '製程', '為薄膜', '蝕刻三大部份其中', '分為濕式法', '乾式', '大類']","[0, 2, 4, 9, 12, 14, 16]",['和'],[13]
[],[],[],[]
"['蝕刻液採', '磷酸']","[1, 3]",['用'],[2]
['積體電路製程'],[4],[],[]
"['86%磷酸', '130~150℃', '晶片']","[2, 8, 11]","['使用', '加', '熱', '130~150', '去除']","[0, 3, 5, 7, 10]"
[],[],[],[]
"['磷酸', '廢磷酸']","[3, 7]","['成為', '\n']","[5, 6]"
"['酸濃', '75%']","[2, 5]",['為'],[4]
"['半導體業', '廢棄物']","[1, 5]",['產出'],[2]
"['其純度', '於', '磷酸']","[1, 5, 8]","['優', '於', '市售']","[4, 5, 6]"
"['資源', '用作', '酸鹽相關', '']","[2, 4, 7, 9]","['可', '為磷']","[1, 5]"
"['酸資源化技術', '資源化', '用途', '規劃']","[2, 5, 7, 10]","['可', '徑予', '以']","[3, 8, 9]"
"['半導體業者', '', '磷酸成份', '磷酸相似']","[1, 5, 9, 14]","['產生', '磷酸', '相似']","[3, 13, 14]"
"['體業', '', '磷酸', '\n處理機構', '經核', '', '機構']","[0, 3, 5, 11, 13, 15, 18]","['收集', '交付', '可']","[2, 6, 14]"
"['磷酸', '方式']","[1, 5]","['可以', '原物']","[2, 4]"
"['', '原料', '中和反應']","[2, 4, 7]","['同', '發生']","[0, 5]"
['磷酸鹽產品'],[5],"['製造', '不同']","[0, 1]"
"['水處理之營養', '-52-', '劑', '肥料工業', '清潔', '染色用緩衝劑', '用途']","[4, 8, 10, 13, 15, 19, 21]",['供廢'],[0]
"['鈉中和反應產生', '鈉\n\n將', '', '', '加入', '槽中']","[4, 8, 10, 13, 15, 18]","['反應', '產生', '磷酸', '', '反應']","[3, 4, 5, 10, 16]"
"['時', '和反應']","[0, 4]",['會進'],[1]
"['其化學反', '應式', '(氫', '熱量']","[2, 4, 10, 23]","['如下', '\n\n', '\n\n', '(磷', '酸)', '鈉)', '(磷', '\n\n', '磷酸', '氫', '氧化', '鈉', '反應', '時會', '釋放', '熱量']","[5, 6, 7, 8, 9, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23]"
['溶液溫度'],[1],['上升'],[2]
"['溶液', '發罐']","[0, 4]","['送', '至蒸']","[1, 2]"
['濃度'],[2],['濃縮'],[0]
['結晶罐中'],[1],"['進行', '冷卻']","[2, 3]"
"['冷卻', '可', '鈉結晶物']","[0, 3, 7]","['結晶', '可', '得到', '磷酸']","[2, 3, 4, 5]"
"['將結晶物與母液', '離心分離機分離']","[3, 9]",[],[]
"['\n', '乾燥']","[0, 3]","['送至', '乾燥', '後']","[1, 2, 4]"
[],[],[],[]
"['磷酸鈉為', '粉末', '易溶', '乙醇', '低毒性']","[1, 3, 5, 8, 10]","['粉末', '', '低毒性']","[3, 7, 10]"
"['用途有化', '學品', '製藥', '染色', '鍋爐', '理劑等']","[1, 3, 5, 7, 9, 12]",['有化'],[1]
"['氫氧化鉀', '磷酸一鉀', '', '磷酸與氫氧化鉀反應槽']","[1, 6, 10, 16]","['氫氧化鉀', '反應', '產生', '收集']","[1, 2, 3, 9]"
"['時', '行化學反應']","[0, 4]",['會進'],[1]
"['其化學反\n應式', '氧化', '氧化', '熱量反應']","[4, 10, 18, 25]","['如下', '\n\n', '酸)', '(氫', '酸', '一', '反應', '反應']","[5, 7, 8, 9, 12, 13, 20, 25]"
"['溫度', '100℃']","[0, 4]","['可', '達']","[1, 2]"
"['反', '應溶液', '蒸發罐中']","[0, 3, 6]",['送至'],[4]
['濃度'],[2],['濃縮'],[0]
['結晶罐中'],[1],"['進行', '冷卻']","[2, 3]"
"['可', '一鉀結晶物']","[2, 8]","['冷卻', '可', '得到', '磷酸']","[0, 2, 3, 4]"
['結晶物溶液進行'],[5],"['進行', '脫水']","[5, 6]"
"['結晶物', '為成品']","[4, 8]",['乾燥'],[5]
"['磷酸一鉀', '晶體', '易溶', '不溶']","[2, 5, 7, 10]","['為', '晶體', '但', '乙醇']","[3, 5, 9, 12]"
"['用\n途有焙粉', '基溶液酵母', '緩衝劑', '價螯合劑']","[3, 6, 9, 12]",['途有'],[2]
"['3', '酸鈣', '磷酸二鈣\n\n', '磷酸蝕刻液與碳酸鈣', '反應槽']","[0, 3, 9, 15, 18]","['酸鈣', '反應', '產生', '鈣', '加入', '反應']","[3, 4, 5, 15, 16, 20]"
"['其化學反應式', '鈣)', '氫氧化鉀反應', '熱量反應']","[2, 8, 17, 22]","['如下', '\n\n', '\n\n', '酸)', '(碳酸', '二', '鈣', '\n\n', '一']","[3, 4, 5, 6, 7, 10, 11, 12, 19]"
"['溫度', '70℃']","[0, 4]","['可', '達']","[1, 2]"
"['反應', '溶液', '蒸發罐中']","[0, 2, 5]",['送至'],[3]
['濃度'],[2],['濃縮'],[0]
"['結晶罐中', '冷卻']","[1, 3]","['進行', '冷卻']","[2, 3]"
"['可', '二鈣結晶物']","[3, 7]","['冷卻', '得到', '磷酸']","[1, 4, 5]"
['結晶物溶液進行'],[5],"['進行', '脫水']","[5, 6]"
"['-53', '', '晶物乾燥']","[2, 5, 8]","['\n\n\x0c\n ', '後']","[0, 9]"
"['磷酸二鈣', '晶體']","[2, 5]","['為', '晶體']","[3, 5]"
"['薄片', '粉末']","[1, 3]",[],[]
['空氣'],[0],"['空氣', '中會', '潮濕', '溶於', '\n']","[0, 1, 2, 4, 5]"
['酸性'],[1],['是'],[0]
"['用途', '發酵粉', '礦物', '充劑\n塑膠', '食物緩衝劑', '劑等']","[0, 3, 5, 9, 14, 16]",['有'],[1]
"['反應', '二氫\n\n', '液與氨氣加入反應', '中反應']","[1, 6, 13, 16]","['反應', '生成', '磷酸', '槽']","[1, 2, 3, 14]"
"['化學反應式', '酸']","[1, 7]","['如下', '\n\n', ' \n\n', '(碳酸', '鈣)', '氫', '  \n\n', '磷酸', '氧化', '鉀', '反應', '為', '一', '放', '熱量', '反應']","[2, 3, 4, 5, 6, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20]"
"['溫度', '90℃']","[0, 4]","['可', '達']","[1, 2]"
"['反應', '溶液', '蒸發罐中']","[0, 2, 5]",['送至'],[3]
['濃度'],[2],['濃縮'],[0]
['結晶罐中'],[1],"['進行', '冷卻']","[2, 3]"
"['冷卻', '可', '一結晶物']","[1, 3, 8]","['可', '得到', '磷酸']","[3, 4, 5]"
['結晶物溶液進行'],[5],"['進行', '脫水']","[5, 6]"
"['結晶物', '為成品']","[4, 8]",['乾燥'],[5]
"['磷酸二氫', '晶體']","[2, 6]","['銨為', '晶體']","[3, 6]"
"['酸性', '度溶', '低毒性']","[2, 4, 6]",['於水'],[5]
"['用途', '肥料', '植物培', '製造酵母', '添加劑', '食品\n等']","[1, 3, 5, 8, 11, 15]",['有'],[2]
"['資源化技術\n\n', '體業積體電路生產過程中常', '', '氟酸作為', '清洗', '\n']","[4, 11, 14, 17, 20, 22]","['\n\n', '中常', '大量', '']","[4, 11, 13, 20]"
"['氫氟', '使用']","[0, 2]",[],[]
[],[],[],[]
"['清洗水', '氟系廢水\n收集系統']","[2, 8]",['排入'],[3]
"['氟酸目前業者', '氯化鈣反', '成氟化鈣污泥處理']","[3, 7, 12]","['氟酸', '氯化', '鈣反', '應生']","[1, 6, 7, 8]"
['氫氟酸'],[6],"['\n', '提升', '利用']","[0, 2, 8]"
"['氟酸處理系統', '分流']","[2, 8]","['可', '規劃', '為']","[3, 4, 5]"
"['氫氟酸(＜1%)', '%)氫氟酸']","[8, 13]","['包括', '＜']","[0, 5]"
"['%)氫氟\n', '業廢棄物個案再', '主管機關提出']","[4, 11, 17]","['向', '提出', '申請']","[13, 17, 18]"
['清運'],[6],"['核可即', '\n', '清運', '回收', '再']","[0, 3, 6, 7, 8]"
"['', '濃度', '氟酸', '鈣鹽如氯化鈣(', '鈣(2', '形成']","[1, 3, 5, 9, 13, 16]","['收集', '加入', '污泥']","[0, 6, 19]"
"['化學反應式', '\n\n-', '', '螢石之成分相似']","[1, 8, 13, 23]","['如下', '\n\n', '-', '\n ', '-', '2', '\n\n', '氟化', '鈣污', '泥', '自然界', '開採']","[2, 3, 4, 5, 6, 10, 11, 14, 15, 16, 17, 18]"
"['螢石之化學', '成分為氟化鈣']","[2, 7]",['化鈣'],[7]
"['鈣', '礦物', '熔點之特性']","[0, 3, 8]","['具有', '相燒', '結']","[1, 4, 5]"
"['鋼鐵', '玻璃', '等', '助']","[2, 5, 7, 9]",['作為'],[1]
"['\n\n', '所產出', '污泥中含氟', '成', '在']","[1, 7, 12, 15, 17]","['氟', '', '%間']","[8, 14, 19]"
[],[],['使用'],[3]
"['分流系統', '', '氫氟酸']","[2, 5, 9]","['收集', '酸']","[4, 9]"
"['氟化鈣濃', '可', '以上']","[4, 6, 9]","['形成', '達到', '75%']","[0, 7, 8]"
['工業之助熔劑之使用'],[6],"['應用', '使用']","[0, 6]"
"['55', '5.3廢溶劑資源化技術', '廢溶劑之種複雜']","[0, 8, 14]",['技術'],[8]
['產生源'],[1],"['可', '分為']","[4, 5]"
['製造商及溶劑使用\n商'],[5],[],[]
[],[],[],[]
"['製造', '國外進口者']","[0, 3]",['進口者'],[3]
"['於化學原料製造業工廠', '\n劑使用商則涵括', '較多']","[5, 13, 16]","['歸屬', '工廠', '而', '']","[0, 5, 6, 13]"
"['製程', '清洗', '塗裝', '加劑']","[1, 3, 5, 10]","['作為', '清洗', '或', '添']","[0, 3, 6, 8]"
"['電子業', '導體業電機', '造業汽機車', '車製', '漆製造業', '乾洗業', '工業']","[1, 5, 9, 11, 15, 19, 22]",['油'],[13]
"['生產過程', '不同之廢溶劑']","[2, 8]","['過程', '產生', '不同']","[2, 4, 5]"
['環境'],[3],"['有', '污染', '\n']","[0, 1, 4]"
"['作業環境', '安全及衛生', '問題']","[1, 7, 10]","['環境', '有']","[1, 4]"
['機溶劑污染性'],[4],['高'],[5]
"['矽晶圓業', '廢棄物處理問題之', '一']","[2, 8, 10]","['為', '困擾']","[0, 3]"
"['矽晶圓業', '廢溶劑', '丙醇', '乙', '醇及甲醇']","[1, 5, 7, 9, 13]",['為異'],[6]
"['環保署事\n業廢棄物管制中心95', '資料顯示']","[7, 11]",[],[]
"['委託清理方式的方式', '\n']","[6, 8]","['清理', '方式', '為', '主']","[3, 6, 7, 9]"
"['廢溶劑資源化處理方式', '廢溶劑回收處理', '利用', '處\n', '燃料']","[6, 12, 15, 18, 22]","['可', '分為', '利用', '燃料']","[7, 8, 15, 22]"
['資源化技術'],[3],"['技術', '說明', '如下']","[3, 4, 5]"
"['1.廢溶劑回收處理', '機溶劑', '氣與廢液']","[4, 12, 16]","['利用', '可', '分廢']","[6, 13, 14]"
"['大多', '皆屬']","[2, 5]","['易燃', '易爆物']","[6, 7]"
"['燃性', '相當程度', '毒性']","[1, 6, 8]","['為不', '具有']","[0, 3]"
"['安全性的考慮', '重要']","[3, 8]","['考慮', '是', '重要']","[3, 5, 7]"
[''],[5],"['以', '正', '視並', '處理']","[0, 1, 2, 4]"
"['劑回收處理方式', '氣態回收', '回收處理']","[3, 8, 11]","['可', '分為']","[4, 5]"
['處理方式'],[1],['下'],[5]
"['氣態廢溶劑回收處理方式', '國內外文獻資料']","[6, 12]",['資料'],[12]
['關氣態廢溶劑回收處理方式'],[5],"['方式', '彙整', '如下']","[5, 6, 7]"
"['\n\n此法', '有', '溫度', '有']","[3, 5, 7, 10]","['低溫', '冷凝法', '一定', '溫度']","[0, 1, 6, 7]"
"['其', '冷凝管\n低溫']","[0, 4]","['導入', '冷凍']","[1, 5]"
['溶劑'],[0],"['冷凝', '析出']","[1, 2]"
['溶劑'],[2],"['可', '回收', '利用']","[3, 4, 6]"
['設備'],[0],['複雜'],[3]
"['氣', '溶劑濃度']","[1, 4]",['低時'],[6]
"['能源消耗', '溶劑']","[1, 5]","['大於', '回收']","[2, 3]"
['經濟效益'],[2],['符合'],[0]
"['冷凝法', '控制技術']","[0, 5]","['亦可', '搭配']","[1, 2]"
"['焚化', '', '等', '處理步驟']","[1, 3, 5, 8]",[],[]
"['流程', '濃度廢氣特', '性']","[0, 6, 8]","['性', '定']","[8, 10]"
"['代表', '機氣體回收系統為布雷登循環溶劑回收流程']","[3, 13]","['具', '流程']","[1, 13]"
"['統', '卻與加熱能', '登熱泵為', '\n', '種具', '', '效率', '統']","[0, 7, 10, 12, 17, 19, 23, 25]","['是', '具冷', '基礎', '計出', '一', '經濟']","[1, 3, 11, 15, 16, 18]"
"['凝回收溶劑', '\n\n']","[4, 8]","['用', '\n\n\x0c\n ']","[0, 5]"
['場發展潛力'],[2],[],[]
"['表5.3-1', '', '機溶劑', '名稱\n沸點', '(℃', '82', '0.785', '橡膠酒精味苯', '80.1\n0.879', '芳香', '\n', '.5\n0.805\n', '可燃', '\n110', '70\n0', '860\n苯味', '\n\n', '.', '0.824\n特臭可燃', '甲', '137.20\n0.860', '醋酸甲酯\n', '05\n0', '924\n芳香', '己烷\n68', '.', '\n芳香易燃', '醋酸乙酯\n78', '\n0.886', '芳香易燃\n\n', '丙酯96', '102', '\n芳香易燃\n\n二甲基甲\n醯胺', '.', '\n0.953\n', '\n\n', '字為矽晶圓', '業常使用之有']","[2, 4, 7, 12, 14, 16, 20, 24, 32, 34, 38, 46, 48, 52, 56, 60, 62, 66, 73, 75, 84, 89, 94, 98, 102, 107, 111, 117, 123, 127, 131, 133, 145, 147, 153, 155, 160, 165]","['表', '劑', '\n\n', '名', '稱', '82', '\n', '0', '.', '785', '\n', '苯', '\n', '879', '\n', '\n', '110', '.', '.', '886', '醋酸', '\n', '芳香', '醯胺', '機', '溶劑']","[0, 7, 8, 9, 10, 16, 17, 18, 19, 20, 21, 24, 25, 32, 33, 38, 52, 53, 91, 123, 128, 137, 138, 145, 166, 167]"
"['來源', '溶劑回收處理', '現況']","[0, 5, 7]",[],[]
['工程師學會會刊第七十四卷第三期'],[7],['第三'],[6]
"['57-', '冷凝', '溶劑之氣體', '70～500', '\n\n分離\n\n', '氣體', '圖5.', '布雷登有機溶劑回收流程\n\n \n\n溶劑吸收', '吸收法適用', '產生低濃度', '']","[1, 3, 12, 16, 21, 23, 27, 37, 43, 47, 49]","['帶', '有', '氣', '體', '\n\n', '\n\n', '\n\n', '排放', '\n\n', '布雷', '吸收', '濃度', '廢氣', '作']","[7, 8, 11, 12, 13, 17, 21, 24, 25, 29, 37, 47, 48, 50]"
"['吸收劑', '溶劑達', '和']","[2, 6, 8]","['劑達', '到飽']","[6, 7]"
"['平衡', '吸收']","[0, 2]",['終止'],[3]
['吸附劑'],[6],"['\n', '飽', '和', '吸', '附劑', '加溫']","[1, 2, 3, 5, 6, 7]"
['成分依沸點'],[4],"['吸收', '不同']","[0, 5]"
"['自吸收劑', '出']","[1, 4]","['收劑', '\n']","[1, 3]"
[''],[2],"['凝後', '分離']","[0, 1]"
['吸收劑'],[2],"['可', '使用']","[3, 5]"
"['吸收', '劑之選擇']","[1, 3]",['注意'],[0]
['自動化系統'],[3],"['亦可', '系統', '規劃']","[0, 3, 5]"
['製程'],[0],['連續化'],[1]
"['達淨化', '目的']","[5, 8]","['收', '分離', '達淨化', '']","[1, 3, 5, 7]"
"['回收流程', '5.3-2']","[1, 4]",['所示'],[6]
"['冷凝', '機廢氣', '精餾', '回收溶劑', '吸收劑', '圖5.3-2溶劑吸收法流程', '附法\n\n吸附法', '固體', '介質與廢氣分子相互接觸']","[1, 7, 9, 12, 15, 22, 28, 30, 37]","['冷凝', '吸收', '\n', '圖', '3-2', '流程', '活性', '吸附', '接觸']","[1, 3, 4, 17, 19, 22, 24, 31, 37]"
['相間\n'],[3],[],[]
"['分子', '固體表面']","[0, 3]",['捕捉'],[4]
['目的'],[3],"['達到', '淨化']","[0, 1]"
"['', '吸附介質', '毛細孔']","[0, 3, 7]","['是', '具有']","[4, 5]"
"['表面積', '1,100m2', '', '碳']","[2, 8, 10, 13]","['積', '高達']","[2, 3]"
"['分子間凡得瓦力作用', '廢氣分子']","[4, 8]","['作用', '吸附']","[4, 5]"
['附飽'],[0],"['附飽', '和', '可', '加', '溫', '再生']","[0, 1, 3, 4, 6, 7]"
['分子'],[3],"['吸附', '釋放', '出來']","[1, 4, 5]"
['劑可'],[0],"['劑可', '再生', '利用']","[0, 1, 2]"
"['58\n\n', '使用']","[1, 4]",[],[]
"['灰塵', '等']","[1, 3]",['注意'],[0]
"['細孔', '碳床']","[4, 6]","['堵塞', '並使', '結垢']","[0, 5, 7]"
['吸附效果'],[1],[],[]
"['此法', '催化', '劑燃燒系統']","[2, 4, 7]",['結合'],[3]
"['固定床', '床式']","[1, 4]",['改為'],[2]
"['過程', '狀態']","[0, 3]",['改為'],[1]
['介質吸附效率'],[5],"['\n', '提高']","[0, 2]"
"['吸附及再生過程', '5.3-3']","[4, 8]","['如圖', '所示']","[5, 9]"
"['機廢氣', '活性碳', '溶劑', '\n\n水', '圖5.3-3活性碳', '再生流程', '\n\n此法', '合於', '情形']","[5, 8, 11, 15, 22, 25, 30, 32, 38]","['冷凝', '溶劑', '分離', '圖', '吸附', '\n\n \n\n', '催化', '連續', '產生', '廢氣']","[1, 11, 13, 17, 23, 26, 27, 33, 34, 36]"
['起燃溫度'],[2],['起燃'],[1]
"['燃燒之900℃降', '300℃']","[5, 8]","['燃燒', '到']","[2, 6]"
"['溶劑', '能', '能源']","[0, 3, 8]","['轉換', '為熱', '可', '節省']","[1, 2, 4, 6]"
"['燃燒法', '載體及催化劑的選擇']","[0, 7]",['重要'],[9]
"['空', '間大', '磨損小', '小比', '產生粉塵', '\n']","[2, 4, 7, 11, 16, 18]","['需', '氣流', '表面', '堵', '塞物者']","[0, 8, 12, 17, 19]"
"['載體', '矽酸鹽類', '類', '等製品']","[2, 5, 7, 11]",['有'],[3]
"['化劑', '於載體表面', '負載活性']","[1, 4, 9]","['則用', '表面', '增加']","[2, 4, 7]"
"['催化劑', '貴金屬及\n硝酸鹽類', '氯化物']","[2, 8, 10]",['有'],[3]
"['燃燒法流程', '5.3', '4']","[1, 4, 6]",['如圖'],[2]
"['\n\n圖', '3-4催化燃燒法流程\n\n廢氣', '\n\n', '\n\n', '\n\n空氣', '催化', '\n\n', '\n\n熱交', '\n\n\x0c\n 59\n\n \n\n綜合', '類氣', '優缺點比較彙整', '表5.3-2']","[4, 13, 15, 21, 24, 26, 28, 31, 36, 39, 49, 53]","['機', '\n\n', '空氣', '綜合', '各', '類氣', '態廢', '回收']","[2, 15, 24, 36, 38, 39, 40, 42]"
"['表5.3-2氣態廢溶劑回收技術之優缺點比較', '技術名稱', '優點', '缺點', '低溫冷凝法', '回收率']","[12, 15, 17, 19, 22, 28]","['比', '較', '經濃', '高']","[11, 12, 24, 29]"
['能源消耗'],[1],['大'],[2]
"['2', '而言']","[0, 4]",['而言'],[4]
['方法'],[3],['配合'],[0]
"['溶劑吸收法', '1.效率']","[2, 5]","['法', '穩定']","[2, 6]"
['2'],[0],['蒸汽'],[2]
"['廢水', '問題']","[1, 3]",[],[]
"['3', '操作']","[0, 3]",['自動化'],[2]
"[',698.9\n', 'hr之廢氣']","[10, 14]","['度低', '於', '1']","[1, 4, 5]"
"['\n', '效益']","[2, 4]",['符合'],[0]
"['活性碳吸附', '法', '1.']","[2, 4, 6]","['法', '可', '操作']","[4, 7, 9]"
"['2', '仍']","[0, 4]","['仍', '經濟']","[4, 6]"
"['3', '脫附']","[0, 3]",['脫附'],[3]
['化合物'],[3],"['回收', '\n']","[0, 2]"
"['1.', '碳床', '', '虞']","[0, 2, 4, 7]","['有', '阻塞', '著火']","[1, 3, 5]"
['較'],[1],[],[]
[],[],"['碳需', '再生']","[0, 1]"
"['3', '有', '作用']","[0, 2, 4]",['遲滯'],[3]
['洗'],[0],['\n'],[1]
['催化燃燒法\n1.'],[3],"['可', '連續', '操作']","[4, 5, 6]"
"['2', '可']","[0, 2]",['再'],[3]
"['1.', '能源']","[0, 4]","['需', '提供']","[1, 3]"
['2'],[0],['再'],[3]
"['3', '溫度雖']","[0, 3]",['低'],[5]
['觸媒'],[3],"['須更', '換']","[0, 2]"
"['資料來源', '環安中心']","[1, 4]",[],[]
"['2', '溶劑回收處理方式', '廢溶劑之妥善處理方式', '資源', '策略']","[0, 6, 13, 16, 19]","['方式', '當', '資源', '化為']","[6, 14, 16, 17]"
"['物質回收', '熱能回收處']","[3, 10]",['是'],[1]
"['前者', '學物品之回收', '用途']","[0, 4, 10]","['回收', '利用', '為', '\n']","[4, 6, 7, 8]"
"['其純度等', '考慮之要項']","[2, 8]","['級乃為', '項']","[3, 8]"
"['蒸餾\n', '蒸發', '超臨界流體', '\n(', '化學分離', '後者', '\n\n\x0c\n -60\n\n', '回收']","[3, 6, 10, 13, 17, 20, 28, 31]","['須著', '重於', '\n\n', '能']","[0, 1, 28, 29]"
"['混合', '廢溶劑摻配技術及建立', '操作及控', '制參']","[2, 11, 15, 17]","['維持', '均', '勻', '建立', '穩定', '重點']","[1, 3, 4, 11, 12, 19]"
"['物質回收方式', '途徑']","[3, 8]","['回收', '方式', '應', '是', '最佳', '途徑']","[2, 3, 4, 5, 6, 8]"
"['回收過程', '殘渣']","[1, 4]",['殘渣'],[4]
['熱處理方式'],[3],"['方式', '進行']","[3, 4]"
"['利用', '第一', '脫脂剝離舊塗膜清洗', '簡單', '後']","[2, 7, 12, 15, 18]","['以廢', '清洗', '舊塗膜', '或', '過濾']","[4, 8, 11, 14, 17]"
['塗料之稀釋添加上'],[5],['用於'],[0]
"['回收法\n\n', '劑具有', '', '']","[2, 6, 9, 12]",['低'],[7]
"['常溫', '\n', '蒸氣壓']","[1, 6, 10]","['常溫', '具有', '高']","[1, 4, 7]"
"['沸點', '差異']","[2, 5]","['可', '不同', '差異']","[0, 3, 5]"
"['合廢溶劑', '', '分離乃為', '']","[1, 6, 9, 12]","['\n', '乃為', '最', '']","[5, 9, 10, 12]"
"['優點', '操作']","[0, 2]","['為', '簡單']","[1, 3]"
['將廢溶劑'],[1],"['回', '收再', '使用']","[2, 4, 5]"
['處理'],[2],['適合'],[0]
[],[],['特定'],[0]
"['成分之蒸氣分壓依其', '水', '莫耳分', '\n\n']","[5, 8, 12, 18]","['耳分', '\n\n']","[12, 15]"
"['成分i', '氣相', '蒸氣分壓']","[2, 4, 8]",['為'],[0]
"['為純成分', '飽合']","[3, 6]",[],[]
"['i成分', '液相中之莫耳分']","[2, 8]",['為'],[0]
"['廢\n溶劑', '主成分外']","[2, 5]",['主成'],[4]
['餘'],[0],['水為主'],[3]
[],[],[],[]
[],[],[],[]
"['溫度之氣', '蒸氣壓(', '組']","[3, 6, 11]",[],[]
['異丙醇之蒸餾回收為例'],[5],['為例'],[5]
"['溶劑', '丙醇90%']","[1, 5]",['含異'],[3]
['其餘為水'],[1],[],[]
"['則廢溶劑', '異丙醇與水之莫耳分比約為', '0.5']","[1, 10, 12]",['1.5'],[11]
"['一大氣壓', '丙醇之沸點為82.4℃']","[1, 9]","['氣壓', '點為']","[1, 6]"
"['\n該溫', '異丙醇', '蒸氣壓為']","[2, 5, 9]",['即'],[0]
"['相對', '溫']","[1, 3]",[],[]
"['水', '合蒸氣壓']","[1, 4]",['僅為'],[5]
"['相中之成分絕大部分', '丙醇']","[6, 9]",['為異'],[8]
"['前段', '餾出物']","[0, 5]",['得到'],[2]
"['謂純', '']","[0, 3]","['謂純', '高']","[0, 2]"
['而'],[1],[],[]
"['氣相', '丙醇', '比', '高']","[0, 2, 6, 9]","['蒸出', '高']","[4, 9]"
['丙醇相對\n於水之莫耳分即'],[8],['相對'],[2]
"['氣體', '水之比']","[4, 8]",['蒸出'],[1]
"['蒸餾回收', '純度愈來愈']","[3, 6]","['即', '回收']","[0, 2]"
[],[],[],[]
"['段', '蒸餾操作', '回收之溶劑純度有', '限制', '必然']","[0, 4, 10, 13, 15]","['回收', '有', '乃屬']","[6, 10, 14]"
"['廠之操', '作', '分餾塔', '調整氣－液相中成分之組成比']","[2, 4, 11, 18]","['是', '分', '餾塔', '調', '整氣']","[6, 10, 11, 13, 14]"
"['成分組', '回收液']","[5, 10]","['獲', '得', '高']","[0, 1, 7]"
"['溶劑回收處理', '業者而言']","[3, 6]",['業者'],[5]
"['批次', '', '溶劑', '百分比變化不定']","[0, 3, 5, 10]","['取得', '組成']","[2, 7]"
"['分亦', '幅度波動']","[1, 4]",['為大'],[2]
['操作條件'],[1],['固定'],[4]
[],[],[],[]
"['\n\n\x0c\n 61\n\n', '難以']","[3, 6]",['一定'],[9]
"['廢溶劑不', '蒸餾法', '原化學', '品', '原因']","[2, 5, 8, 11, 13]","['是', '可能', '蒸餾法', '回收']","[0, 3, 5, 6]"
[],[],[],[]
['水分'],[0],['水分'],[0]
"['二種', '成分']","[3, 6]",['含'],[1]
['現象'],[2],"['在', '所', '難免']","[4, 5, 6]"
"['點(所', '', '永遠維持一定']","[2, 5, 12]","['共沸', '餾', '\n', '組']","[0, 6, 7, 13]"
