Entity,EntityIndex,Relation,RelationIndex
['台積  電'],[1],['而言'],[2]
"['其研發部門', '2001年130nm量產時就開始研發90', '加low-k']","[2, 13, 18]","['銅', '製程']","[15, 16]"
"['但由於', '和封裝的困難']","[1, 7]",[],[]
['2004 年導入'],[4],['量產'],[5]
"['2005 年才', '營收和毛利']","[3, 7]",[],[]
"['Low k目前製程主要', '大', '：化學氣相沉積法', ' 璃法2種']","[3, 6, 12, 18]","['兩', '主流', '玻 ']","[5, 7, 15]"
"['設備技術供應商', '', 'Corning']","[3, 7, 9]",['為'],[5]
"['兩者', '製程專利權47']","[0, 7]",['擁有'],[2]
"['此技術的基礎', 'Corning發展']","[3, 11]",[],[]
"['將', '擴展', '中']","[3, 5, 11]","['並', '整合', '進', '製程']","[6, 8, 9, 10]"
"['其', ' CVD解', '方案與傳統', '製程有許多']","[0, 4, 9, 13]","['運用', ' 決', '', '氧化矽', '共通點']","[1, 5, 7, 10, 14]"
"['製造商', '容易', '氧化矽', '  程', '技術']","[2, 4, 8, 10, 14]","['使', '傳統', '製', '轉移到', '新']","[1, 6, 9, 11, 12]"
"['AMAT以其', '黑鑽石', '技術']","[3, 7, 9]",['製程'],[8]
"['後來的成功佔有', '優勢']","[4, 6]",['市場'],[5]
['絕緣層上覆矽技術簡單地說'],[6],[],[]
"['晶圓', '基板與單結晶矽', '構造']","[2, 8, 10]","['傳統', '採']","[0, 3]"
"['SOI晶圓則是', '矽']","[4, 9]",[],[]
['多一層絕緣體的3層構造'],[7],[],[]
['各個電晶體'],[4],['隔絕'],[1]
['漏電現  象'],[4],['減少'],[1]
['運算效能'],[2],['提高'],[0]
"['行動', '中IC的電力消耗']","[2, 8]","['降低', '裝置']","[1, 3]"
[],[],['估計'],[1]
"['SOI技術相較', '目前', '晶圓']","[2, 5, 7]",['於'],[3]
"['整體IC產品性能可提高', '以上']","[6, 9]",['％'],[8]
"['在運算', '耗能上亦可']","[1, 6]",['％'],[10]
"['SOI過去被', '製程當中較為', '技術']","[2, 7, 10]",['半導體'],[4]
"['大多數市場上', ' SOI製程技術多為', '元件業者']","[3, 8, 11]",['採用'],[4]
['IBM'],[2],[],[]
"['PowerPC系列處理器以及像', '3、任天堂Wii', '軟Xbox360', '採用SOI製程']","[6, 13, 17, 23]","['PS', '也']","[8, 20]"
"['其', '', '                                                                                                                                               ', '電阻-', '延遲', '已經', '半導體元件的速度']","[3, 5, 8, 12, 14, 16, 22]","['降', '低', '耗電', '強化', '散', '時間', '限制']","[1, 2, 4, 6, 7, 15, 18]"
"['令尺寸', '下所', '']","[1, 3, 6]","['縮小', '獲得', '助益相形失 色']","[2, 5, 7]"
"['速度', '主因']","[2, 5]","['成為', '受限']","[1, 3]"
"['同時電阻與電容的增加', '功率的消耗與訊號間的交互干擾']","[5, 17]","['增加', '了']","[7, 8]"
"['即', 'RC delay']","[0, 3]",[''],[2]
"[' RC-delay最', '方法乃', '']","[2, 9, 14]","['解決', '且', '', '降', '低', '電阻']","[0, 4, 7, 11, 12, 13]"
"['46低介電值材料常以', '稱呼']","[5, 9]",[],[]
"['低介電值材料', '種用於中間', '間的絕緣介質']","[2, 7, 12]","['1', '連接', '材料']","[4, 8, 13]"
"['過去一直', '二氧化矽']","[2, 7]","['絕緣', '材料']","[4, 5]"
"['其介電係數', '3.9~4.5間']","[2, 8]",['為'],[4]
['製程'],[2],"['不斷', '推進']","[3, 4]"
"['二氧化矽己逐漸', '極限']","[2, 7]","['應用', '上']","[4, 5]"
['90奈米以下製程'],[4],[],[]
"['了', '間的訊號干擾']","[1, 7]","['減低', '相互']","[2, 3]"
"['低介電 常數材料', '金屬導線的二氧化矽']","[6, 11]","['開始', '出現', '用', '取代']","[0, 1, 2, 7]"
"['目前90/65 奈米採用的絕緣', 'k 值均在']","[8, 13]","['', '材料']","[7, 9]"
"['47整合', '有機', '玻璃材料(Organo-Silicate Glass']","[1, 6, 11]","['低', ' k 介']","[2, 3]"
['OSG)'],[2],['簡稱'],[0]
['半導體科技'],[1],[],[]
['2004/3/2242 熱'],[6],[],[]
['IC設計業者'],[5],"['普遍', '缺少', '採用']","[1, 2, 6]"
['SOI的市場成長'],[3],"['始終', '侷限性']","[4, 6]"
"['SOI聯盟', '年10 月中旬成立']","[1, 7]",[],[]
"['初', '19家半導體業者加入48']","[1, 10]","['成立', '號召']","[0, 3]"
"['聯盟', '用意']","[0, 4]",['成立'],[2]
"['了', '市場', '者聲音']","[1, 3, 7]","['傾聽', '更多', '使用']","[2, 4, 5]"
"['市場', '求']","[3, 5]",['了解'],[2]
['業者的力量'],[4],"['集合', '眾多']","[0, 1]"
['SOI持續成長'],[5],"['營造', '適合', '', '環境']","[0, 1, 5, 6]"
"['晶片', '業者', '實現的解決方案']","[1, 3, 8]","['提供', '設計', '']","[0, 2, 6]"
"['同時', '了', 'SOI市場持成長', '成員能彼此']","[0, 2, 7, 14]","['促進', '也', '希望', '聯盟']","[3, 8, 9, 11]"
"['降低SOI', '成本效率']","[1, 5]",['製程'],[2]
"['目前', '65 奈米製程以下地高', '晶片上']","[0, 9, 12]","['用', '效能']","[2, 10]"
"['十二吋晶圓廠的量產當元件縮小在八吋', '']","[10, 12]",['成本'],[13]
['150 奈米越來'],[3],"['越', '時']","[4, 7]"
"['12吋晶圓製造變成各', '新動能']","[5, 10]","['家', '爭鳴']","[6, 7]"
"['12吋晶圓廠有', '影響力']","[4, 8]","['如此', '']","[5, 7]"
"['原因', '其', ' 升產能', '二大']","[0, 2, 7, 12]","['在於', '提', '生產', '成本', '因素']","[1, 4, 9, 10, 13]"
['產能方面'],[3],['提升'],[1]
['每一片12吋晶圓的產出'],[7],[],[]
"['至少比', '晶圓多出125']","[1, 7]",['%'],[8]
['生產成本上'],[2],[],[]
"['SEMATECH', '49']","[1, 3]",[],[]
['八吋晶圓180奈米鋁/二氧化矽的成本為1697美元'],[12],[],[]
"['12 吋晶圓則', '美元']","[4, 7]",[],[]
"['切', ' 成', '晶片來']","[1, 3, 6]","['割', '每']","[2, 4]"
"['12吋製造', '只有', '吋晶圓的2/3']","[2, 4, 11]",['成本'],[3]
"['12吋廠的經濟效益於', '成形後']","[7, 11]",['2001'],[8]
"['世界各地的十二吋廠的建廠', '展開']","[8, 12]",['如火如荼'],[10]
"['其成本', '和晶片', '提升']","[3, 6, 9]","['見', '降低', '優勢']","[1, 4, 10]"
"['12吋廠的製造成本是八', '兩倍']","[7, 10]",[],[]
"[' 程的研發投資必須', '吋']","[7, 10]","['更先進', '製', '12']","[1, 2, 9]"
"['資金', '攤提的壓力下']","[1, 8]","['募集', '折舊']","[2, 4]"
"['一些', '具', '企業逐漸']","[2, 5, 9]","['讓', '不', '規模', '競爭力']","[1, 4, 6, 11]"
"['產業結構', '變化']","[3, 5]","['讓', '出現']","[1, 4]"
"['其中', ' DRAM 廠的資本競爭']","[0, 6]",['包括'],[1]
"['晶圓代工市場的成長', '設備廠商的更激烈競爭']","[4, 10]",[],[]
"['內容', '後面', '  節產業結構']","[1, 4, 8]","['詳細', '章', '探討']","[0, 5, 9]"
"['1999~2006年全球12吋晶圓廠投產情況資料', '電子時報2005/2/', '廠別CPU  IDM晶圓代工記憶體新增廠數總計19990  0  0  1  1  1  2000', '成員包括超微、安謀、益華', '新加坡特許', '飛思卡爾、IBM、 Innovative Silicon、', 'Lam  Research、恩智浦、', '', '', '', '', '半導體', '台積電與']","[10, 16, 29, 38, 41, 49, 55, 57, 59, 61, 63, 66, 70]","['來源', 'CEA-Leti', '']","[11, 39, 55]"
"['49半導體製造', '產業聯盟在1987 年']","[2, 8]",['技術'],[3]
['14個會員廠商於加州'],[6],[],[]
['其永久會址'],[2],['設'],[3]
"['設定的三個任 務', '製造', '', '所', '設備技術於', '線上和', '新']","[6, 11, 13, 15, 20, 24, 27]","['', '先進', '半導體', '技術', '', '一', '製造', '方法']","[2, 9, 10, 12, 17, 26, 28, 29]"
"['技術用', '種不同的微', '產品']","[4, 11, 13]","['新', '生產', '各', '', '電子']","[2, 6, 7, 10, 12]"
"['43200110304520021504101520031  1  0  2  4  1920042  0  4  5  11302005  2  3  5  6  1646200610181056   參、半導體產業結構一、半導體產業鏈半導體產業構發展模式已經從80', '垂直整合、轉為90年代垂直分工']","[51, 60]",[],[]
['到現在的群聚實質垂直整合'],[6],['50'],[7]
"['垂直分工', '整個產業結構', '各價值區段']","[1, 7, 11]",['分為'],[8]
"['而各', '皆可', '另外']","[1, 4, 10]",['個'],[8]
"['產業結構', '主因']","[2, 5]","['造成', '改變']","[0, 3]"
"['企業已經', '演進的巨額資本支出和', '量產時程51']","[3, 12, 17]","['技術', '', '技術']","[6, 8, 14]"
['來分擔市場'],[6],"['分工', '合作', '風險']","[2, 3, 7]"
['產業結構的轉型中'],[5],[],[]
"['', ' IC設計', '代工的興起', ' DRAM產業的策略聯盟']","[2, 6, 10, 16]","['重要', '', '和']","[1, 9, 11]"
"['這些變化', '設備業者的研發', '銷售策略', '區域化發展']","[2, 8, 11, 15]","['讓', '轉往']","[4, 12]"
"['上游的系統、IC設計和', '供應商']","[6, 8]",[],[]
"['中游的晶圓製造', '下游的封裝測試構成', '產業價值鏈']","[3, 9, 14]","['完整', '']","[10, 11]"
['半導體產業鏈如圖'],[3],[],[]
"['前段的設計', '整合元件業者', '產品']","[2, 6, 9]","['有', '差異化']","[7, 10]"
"['有', '利潤']","[2, 6]","['享', '最', '', '52']","[1, 3, 5, 7]"
"['居產業鏈中段的晶圓製造業', '資本', '技術門檻']","[6, 8, 11]",['高'],[12]
['利潤'],[3],"['享有', '高']","[1, 2]"
"['市場', '風險', '53']","[1, 4, 7]","['變動', '高']","[2, 6]"
"['周邊', '支援產業', '設備供應商']","[0, 5, 9]","['重要', '為']","[2, 7]"
"['整個產業除了', '端外']","[4, 8]",['設計'],[6]
"['中後段半導體的製造過程都', '半導體設備業者', '1980 年代']","[7, 12, 14]",['依賴'],[9]
"['全球', '半導體產業大廠']","[0, 4]",[],[]
['大多'],[0],['為主'],[3]
"['所有半導體大廠', ' 己的晶圓廠', '半導體產品']","[2, 9, 12]","['仰賴', '生產']","[5, 10]"
['1990 年代後'],[2],[],[]
['金額技術瓶頸與產業風險'],[6],"['投資', '增加']","[0, 7]"
"['分工世代', ' 式來臨']","[2, 4]",['垂直'],[0]
"['近幾年', '半導體產業的發展']","[2, 7]",['來'],[3]
['1990 年代的垂直分工世代不同'],[8],[],[]
"['', '實 質', '世代']","[2, 5, 8]","['進入', '所謂', '群聚', '垂直', '整合']","[0, 1, 4, 6, 7]"
['基本上此一世代的半導體產業營運模式'],[9],[],[]
"['晶圓代工與IC設計大廠', '']","[7, 9]","['並存', '模式']","[8, 10]"
"['研發、設計', '一顆', '功能性的IC']","[9, 12, 16]","['製造', '多']","[10, 13]"
"['51每一晶圓尺寸和依循摩爾定律', '改變']","[7, 11]",['世代'],[9]
"['晶圓廠的投資', '研發成本']","[4, 7]","['讓', '增加']","[1, 9]"
"['八吋到', '吋廠']","[3, 6]",['十二'],[4]
"['其投資額', '8 億大幅', '美元']","[1, 4, 7]",['25 億'],[6]
['90 奈米的製程轉換上'],[9],[],[]
"['2003Intel就編高達', '研發費用']","[5, 10]","['美金', '']","[7, 8]"
"['資料來源Intel公司年報52如整合元件大廠Intel', '設計大廠聯發科技的毛利率', '50%以上']","[11, 18, 23]",['在'],[20]
"['53晶圓代工龍頭台積電的毛利由於', '領先']","[8, 10]",[],[]
[],[],"['擴產', '謹慎']","[0, 1]"
"['', '製程產品']","[3, 6]","['加上', '成熟', '先進', '組合', '多']","[1, 2, 4, 7, 8]"
"['毛 利率', '40%以上甚至', '線的設計業者']","[2, 8, 15]","['多', '二']","[3, 11]"
"['市場需求', '下']","[3, 5]",['減少'],[4]
"['產能利用率', '60%的損益平衡壓力']","[5, 12]","['面', '臨', '低於']","[1, 2, 6]"
['DRAM/Flash產業'],[5],[],[]
"['資本', '市場的波動', '劇烈']","[0, 6, 8]","['支出', '大']","[1, 2]"
"['毛 利率', '50%']","[6, 9]","['有', '大於']","[0, 7]"
"['隔年', '毛利率']","[0, 6]","['變成', '負']","[1, 2]"
['44的技術和維護能力'],[5],[],[]
"['量產', '製程世代的晶片']","[3, 8]",['新'],[4]
['前段業者的高毛利'],[8],"['擁有', '不輸', '率']","[2, 3, 9]"
['整個產業鏈上'],[5],[],[]
"['晶圓代工、封測', 'IC設計已', '世界第一']","[5, 9, 12]","['居', '第二']","[10, 14]"
"['關鍵地位的半導體設備', '材料上']","[7, 10]",['具有'],[2]
"['廠商', '沒有', '結構改的機會切入']","[1, 3, 10]","['產業', '', '市場']","[5, 8, 11]"
"['產業', '製程世代發展上']","[0, 8]",['先進'],[3]
['設備廠商的智慧資源規劃'],[9],['依賴'],[3]
['半導體產業鏈'],[2],[],[]
"['資料來源半導體趨勢圖示2000/08 和本研究', '2003~2007主要晶圓製程設備廠商毛利率']","[9, 19]",[],[]
['資料來源'],[1],[],[]
"['本研究', '主要廠商20032004', '20062007   AMAT36%46%44%47%46%   TEL29%', '%28%28%32%   Lam  40%46%51%50%51%   NVLS41', '49%55%50%49%   ASMI35%37%35%39%38二', '市場結構發展至今']","[1, 6, 23, 44, 65, 70]",['整理'],[2]
"['半導體市場規模', '全球電子終端市場需求']","[2, 9]","['息息', '相關']","[10, 11]"
"['IC製造', '必須妥善規劃', '提升製程', '和增加新產能']","[1, 5, 10, 15]","['業者', '支出', '來', '能力']","[2, 7, 8, 12]"
"['企業', '54主要為晶圓', '整合元件', '晶圓', '和', '製造商45爭力', '成長同時']","[2, 7, 12, 15, 17, 21, 24]","['追求', '競', '代工', '記憶體']","[1, 3, 16, 18]"
['市場'],[4],"['不', '造成', '供需', '失衡']","[1, 3, 5, 6]"
['多次景氣循環'],[4],['經過'],[0]
"['電子產業上下游的市場結構已', '16所示']","[7, 13]",['圖'],[10]
"['半導體', '電子產品的比重', '21%左右']","[0, 5, 11]","['占', '維持']","[1, 7]"
"['過去', '苦果']","[2, 6]","['學到', '樂觀', '擴產']","[1, 3, 4]"
"['IC製造', '資本支出也', '市場的20%以下55']","[1, 5, 16]","['業者', '控制', '維持', '在']","[2, 7, 8, 9]"
"['資本支出', '70%以上的資本支出主要', '導體設備']","[2, 10, 15]","['購買', '半  ']","[12, 13]"
[''],[3],"['值得', '提']","[0, 2]"
"['十二吋晶圓廠的發展', '設備業帶', '另一波的成  ']","[4, 9, 15]","['來', '長']","[10, 16]"
"['業者', '大量', '需求', '情況下']","[1, 3, 6, 12]","['產出', '增加', '跟上']","[2, 4, 9]"
"['設備市場', '', '情  況']","[1, 4, 7]","['有', '明顯', '飽和']","[2, 3, 5]"
['2006~2008半導體市場結構與銷售資訊'],[8],[],[]
"['資料來源WSTS/ICInsights  本研究', '第二節晶圓製程設備產業特性晶圓廠是一個非常複雜的製造環境']","[7, 24]",[],[]
['一個十二吋廠'],[5],['為例'],[6]
"['設備裝機', ' 產需', '月以上']","[2, 6, 11]","['到', '試', '個']","[3, 4, 9]"
"['生產線', '250種製程機台']","[0, 5]","['包含', '超過']","[1, 2]"
"['50至60', '不同製 程步驟']","[4, 9]",['執行'],[1]
"['晶圓原料', '晶圓', '300道以上製程']","[2, 4, 12]","['到', '產出', '經過']","[3, 5, 8]"
"['試和封裝', '能', '送到客戶']","[7, 9, 14]","['經過', '測', '才']","[4, 5, 8]"
"['Cycle Time超過兩', '月56']","[5, 8]","['產出', '個']","[0, 6]"
['一座12吋晶圓廠的成本大約20 億美元'],[9],[],[]
"['其中製程設備的採購', '安裝架設', '14 億美元以上']","[4, 7, 13]","['佔', '了']","[9, 10]"
"['晶圓製造商', '資本支出項目']","[2, 8]",['大'],[4]
"['設計', '晶圓廠前']","[2, 8]","['深入', '興建', '新']","[1, 4, 5]"
"['晶 圓製造商需要', '面向的考量']","[3, 8]","['做', '許多']","[4, 5]"
"['設備的選擇', '晶圓廠的面積', '', '和2007 年回到20', '以上']","[3, 9, 11, 18, 20]","['影響', '折舊']","[5, 10]"
"['', ' 廠的大舉', '56產品從原料到', '所', '']","[4, 9, 15, 17, 19]","['擴產', '需要', '時間']","[10, 18, 21]"
"['時間', '生產效率']","[0, 5]","['短', '反應', '好']","[2, 3, 7]"
[],[],"['產出', '增加']","[0, 3]"
['46生產效率和最終產品'],[5],[],[]
"['廠商的評估選擇', '晶圓廠', '半年以上', '', '工程']","[3, 5, 9, 14, 17]","['提前', '開', '  始', '大']","[7, 12, 13, 16]"
['影響'],[0],['巨'],[2]
"['本節', '晶圓', '流程']","[1, 5, 7]","['介紹', '製造', '開始']","[4, 6, 8]"
"['半導體設備、晶圓製程設備', '', '類', '到', '分析']","[7, 9, 12, 14, 16]","['探討', '']","[0, 12]"
"['晶圓製程設備', '  業的特性']","[5, 9]","['了解', '產']","[2, 6]"
"['壹、半導體設備產業概述  一', '種類半導體生產', '可區分為材料加工製造、晶圓', '製造及晶圓', '割、封裝等', '大']","[7, 13, 22, 27, 32, 34]","['製造', '流程', '電路', '類']","[14, 15, 24, 35]"
"['半導體設備', '程序', '表 14']","[2, 5, 9]","['詳細', '製造', '分', '類為']","[0, 4, 6, 7]"
"['其中可以', '在技術', '投資', '占了絕大']","[1, 6, 8, 11]","['製程', '部分', '比重']","[4, 12, 13]"
['半導體設備種類'],[2],[],[]
"['資料來源SEMI57', '研究整理製程種類設備種類', '佔設備市場', '晶圓製造從', '原料', '煉矽多', '直到晶圓']","[4, 12, 16, 21, 23, 26, 29]","['功能', '比', '重', '矽晶石', '提', '產出']","[13, 17, 18, 22, 24, 30]"
"['此', '半導體之上游工  業']","[0, 6]",['為'],[1]
"['此類矽晶片', '研磨', '', ' 次磊晶爐則', '晶圓成長成為']","[2, 5, 7, 12, 18]","['經過', '加工', '多', '研磨', '磊晶', '晶圓']","[4, 6, 8, 15, 19, 20]"
['其用途更為'],[2],['特殊'],[3]
['價值'],[2],"['附加', '高']","[1, 4]"
"['~0.5%光罩製造將積體', '元件與導線設計印製到', '上~', '前段晶圓製程設備將積體電路的元件與導線設計製作在晶圓上']","[6, 14, 17, 36]","['電路', '2']","[7, 18]"
"['缺陷、尺寸', '設備']","[5, 7]","['包括', '相關', '檢測']","[0, 1, 6]"
"['70~75%', '廠務相關潔淨室、相關化學材料', '環保', '~', '%57SEMI是全球性的產業協會']","[3, 11, 15, 17, 26]","['', '設備']","[8, 13]"
"['電子、平面顯示器', '光電等', '供應鏈的整體發展']","[8, 11, 16]","['致力', '促進', '微']","[0, 2, 3]"
"['會員', '上述產業供應鏈中的製造、設備、材料與服務公司']","[0, 14]",['涵括'],[1]
"['善人', '生活品質的核心驅動力']","[2, 8]","['改', '類']","[1, 3]"
"['服務項目包括', '會', '', '標準建', '', '研究調查', '服務', '訓練課程等']","[4, 7, 9, 12, 14, 18, 21, 25]","['：', ' 立']","[5, 13]"
['1971年成立至今'],[4],[],[]
"['SEMI不斷', ' 員公司快速', '資訊', '', '', '技術挑戰']","[1, 7, 11, 15, 19, 22]","['致力', '於', '市場', '獲', '利率', '新', '市場']","[2, 3, 9, 13, 14, 17, 18]"
"['促進會員與其客戶、投資者', '', '', '產業精英的關係']","[8, 10, 12, 17]",[],[]
"['辦公室遍及', '', '', '', '', '', '', '', '', '']","[3, 5, 7, 9, 11, 13, 15, 17, 19, 21]",['新竹'],[4]
"['47  工安', '整合製造等', '將晶圓切割成片狀']","[1, 6, 13]",[],[]
"['焊接', '', '後即']","[3, 5, 8]","['半導', '體成', '品']","[10, 11, 12]"
"['~5%後段測試檢測晶圓良率和封裝後各晶粒的功能和', '~15%二、晶圓製造流程', '製造流程資料來源應用材料公司從原料裸晶圓', '成品會經過', '各個製程步驟']","[15, 24, 36, 40, 46]",['複雜'],[41]
"['流程', '分為', '薄膜、蝕刻、擴散', '58', '五']","[2, 5, 12, 16, 18]","['以', '', '化學', '等']","[4, 7, 14, 17]"
"['每一區都', '數種晶圓', '程相關設備']","[3, 6, 10]","['包括', '製']","[4, 7]"
['新廠時'],[3],['建'],[1]
"['晶圓', '每區', '製程步驟', '設備規  格']","[0, 5, 10, 14]","['需要', '開出']","[7, 11]"
"['生產線', '系統上線、設備裝機、製程調整', '整合', '工作']","[2, 11, 13, 15]","['進行', '自動化']","[1, 3]"
['各產品的良率能'],[5],"['確認', '達到', '要求']","[0, 7, 8]"
"['一個積體電路', '百道的步驟']","[4, 12]","['製造', '要', '超過']","[5, 7, 8]"
"['依', '過程循環']","[2, 5]",[],[]
['多層建構'],[2],['而成'],[3]
"['MOS', '和電路', '導線如蓋']","[1, 4, 9]",['一樣'],[11]
['製作在'],[1],['晶圓'],[2]
"['其', '流程順序', '圖17']","[0, 4, 7]",[],[]
['設廠前'],[3],[],[]
['建廠設施'],[3],"['了', '需']","[1, 5]"
"['晶圓製造商', '半年', '產品', '製程世代、設備商', '產品']","[1, 7, 9, 16, 18]","['提前', '規劃', '需要']","[4, 5, 11]"
"['58', '主要是在進入', '了更加化的平坦度', '大量', '一', '製程', '設備商才能將產品和所需人力和物料資源準備好']","[0, 6, 14, 16, 19, 21, 36]","['為', '運用', '48']","[10, 17, 22]"
['每道製程中的量產規格'],[6],[],[]
"['量測數據', '製程參數']","[2, 6]","['包括', '相關', '設定']","[0, 4, 7]"
['設備的標準'],[6],"['採購', '驗收']","[1, 3]"
"['每一家晶圓製造商的專利', '技術的所在59']","[8, 14]",['專門'],[10]
"['製程技術', '要透過', '能']","[1, 4, 8]",['才'],[7]
"['設備', '製程步驟驗證']","[0, 8]","['負責', '協助', '完成']","[2, 3, 4]"
"['晶圓製造商則', '和', '製程部門人力將', '製程步驟串聯起來']","[2, 7, 12, 17]",['研發'],[6]
"['調整才', '量產獲利']","[4, 12]","['經過', '不斷', '可能', '時間', '61']","[0, 1, 6, 10, 13]"
"['晶圓製造商的核心能力', '整合以', '和', '效率的技術']","[5, 13, 16, 20]","['在於', '製程', '良率']","[7, 11, 15]"
"['每一製程世代', '進']","[4, 6]",['演'],[5]
"['晶圓', '外']","[2, 4]","['了', '變大']","[1, 3]"
"['元件', '材料的改變']","[2, 7]","['在於', '縮小']","[1, 3]"
"['晶圓製造商', '新廠時']","[2, 5]",['蓋'],[3]
"['設備', '大多', '兩代製程', '130/110奈米、90', '65奈米等']","[3, 5, 10, 17, 21]","['購買', '支援']","[1, 8]"
['三、晶圓製程設備概述晶圓製程設備種類依據SEMI'],[12],[],[]
"['晶圓製程設備', '表15']","[2, 9]","['種', '類', '整理']","[4, 5, 6]"
['晶圓製程設備種類'],[3],[],[]
"['資料來源SEMI及本', '整理製程區設備種類製程功能曝光與顯影將晶片設計的光學圖案曝光在晶圓', '光阻上微影', '處理', '在晶圓上']","[4, 23, 28, 30, 34]","['塗抹', '塗抹']","[24, 31]"
"['晶片', '光學圖案', '晶圓表面蝕刻移除晶圓', '材料以達到', '需求的製程']","[2, 6, 13, 18, 23]","['設計', '轉印', '表面', '設計']","[3, 7, 14, 20]"
"['主要有', '和']","[1, 5]","['蝕刻', '', '兩種']","[3, 4, 8]"
"['表面處理/', '去除晶圓', '處理完', '所殘留的', '以利下', '製程的處理蝕刻和表面', '蝕刻和化學', '結合', '反應和機械研磨來移除沉積的金屬或', '緣層薄膜使', '平坦化熱', '氧化層生長']","[2, 5, 8, 13, 16, 24, 28, 30, 41, 45, 49, 52]","['清洗', '表面', '上', '', '材料', '  道', '研磨', '', '表面', '更加']","[3, 6, 9, 10, 14, 18, 29, 39, 46, 47]"
"['恢復矽晶體的結構擴散離子', '添加硼、磷、呻、銻', '控制', '', '率']","[6, 15, 17, 19, 21]","['佈植', '', '']","[7, 12, 14]"
"['59製程專利都', '設備上面']","[3, 9]",['在'],[6]
"['營業秘密', '工作流程', '']","[3, 6, 8]",['保護'],[7]
"['專利申請容易', '辛 ', '製程試驗', '原']","[3, 5, 9, 14]","['曝露', '苦', '不易', '舉證']","[4, 6, 11, 12]"
['資料來源'],[1],[],[]
[],[],[],[]
['國公司的技術移動、經營與法律'],[10],['跨'],[0]
"['60藉由設備商在', '客戶的量產驗證可以縮小晶圓廠', '時間']","[3, 12, 14]",['整合'],[13]
"['了', '量產時間外']","[1, 5]",['縮短'],[2]
['和'],[4],['技術'],[3]
"['61從', '得到', '需', '須要', '月以上']","[1, 4, 7, 10, 14]","['所', '最少', '兩']","[6, 9, 11]"
"['IC製造商會先', '程', '標準']","[5, 10, 12]","['各', '製', '步驟']","[8, 9, 11]"
"['製程', '困難', '時間成本']","[2, 5, 8]","['避免', '整合']","[1, 3]"
"['49化學氣相沉積主要將', '間']","[5, 8]",['導線'],[6]
"['介電材質', '晶圓表面薄膜物理氣相沉積將高', '金屬如鋁、銅沉積在晶圓', 'IC設計所', '', '缺陷', '檢測', '晶圓各製程', '', '可能產生的缺陷']","[3, 13, 23, 28, 30, 33, 36, 40, 42, 48]","['鋪', '', '形成', '', '抽檢', '步驟']","[4, 19, 25, 33, 37, 41]"
"['設備的生產狀況', '量測其他包括', '電鍍、晶圓記號等晶圓', '設備', '晶圓', '設備生產', '主要有批次處理與單晶圓多反應 室']","[4, 9, 17, 19, 21, 24, 36]","['確保', '良好', '磊晶', '製程']","[0, 5, 10, 18]"
['1987 年以前'],[2],[],[]
"['製程', '批次式製程技術']","[0, 6]","['都', '使用']","[1, 3]"
"['一個製程步驟同時', '多片製程處理']","[4, 9]",['進行'],[5]
['一個大型反應室'],[5],['使用'],[1]
['離子'],[1],"['例如', '植入']","[0, 2]"
['1987 年後'],[2],[],[]
"['晶圓製程設備傾向於單片', '反應室']","[5, 7]",['設計'],[8]
"['其好處', '晶圓尺寸愈']","[1, 7]","['解決', '愈', '趨勢']","[4, 9, 11]"
"['反應室', '晶圓片數']","[3, 9]","['批', '處理', '來', '少']","[1, 6, 11, 13]"
['  程條件的控制'],[5],"['製', '來', '複雜']","[1, 8, 10]"
"['設計片', '反應室', '', '用的製程平台(', 'frame']","[4, 6, 8, 15, 17]","['採用', '多', '設計', '優點為', '']","[1, 5, 7, 9, 12]"
"['platform', '製程反應室']","[0, 8]","['加掛', '需要']","[4, 5]"
['下一步驟的製程'],[7],['整合'],[2]
['前段元件製程上'],[6],[],[]
"['更', '時間', '製程整  合的困難']","[0, 5, 12]","['增加', '產出', '生產', '減少']","[2, 3, 4, 7]"
['晶圓製程設備結構與顯示圖'],[5],[],[]
"['資料來源應用材料公司網站', '研究整理50晶圓製程設備主要由控制平台']","[6, 17]",[],[]
"['晶圓盒載具、傳送室、晶圓反應 室和', '材料供應等', '所']","[8, 12, 14]",[],[]
"['其結構', '顯示圖', '圖18']","[1, 3, 7]",['整理'],[4]
"['各模組', '了硬  體與軟體']","[1, 6]",['包括'],[2]
"['平台', '各模組的資訊']","[1, 6]","['控制', '整合']","[0, 2]"
"['使用者', '其使用者界面操作設備生  產及維修']","[1, 11]","['讓', '利用']","[0, 2]"
"['各模組的運轉', '整合', '可靠度及精密度', '設備', '晶圓製造商的量產標準']","[3, 5, 11, 15, 21]","['具備', '高', '讓', '達到']","[7, 8, 14, 16]"
"['設備廠商', '系統機電整合', '製程技術', '力 62']","[2, 8, 12, 15]","['具備', '高', '特殊']","[4, 5, 10]"
"['設備的關鍵', '製程反應室的效能', '時間的研發', '測試', '高', '和', '要求']","[2, 7, 14, 16, 20, 22, 25]","['經過', '長', '達到', '良率']","[10, 11, 19, 21]"
['裝機後'],[3],[],[]
"['了製程反應室', '參數範圍外']","[3, 9]","['達到', '有效']","[5, 6]"
"['原廠', '區域', '技術', '人力的素質', '量產穩定度63']","[2, 4, 6, 10, 15]","['需要', '化', '支援', '維護']","[1, 5, 7, 12]"
"['', '製程設備', '都', '十二吋晶圓增 為主']","[1, 4, 6, 13]",['64'],[14]
['體積'],[0],['大'],[3]
