Entity,EntityIndex,Relation,RelationIndex
"['以下幾個步驟：', '2.2-2單晶矽生產流程加料這', '步驟可以說', '單晶生長程序的準備期']","[7, 17, 21, 27]","['細', '分為', '是']","[1, 2, 22]"
"['晶頸', '堝內融熔液體的溫度穩定']","[0, 10]","['成長', '後']","[1, 11]"
"['晶頸', '時', '晶種', ' 速', '上']","[0, 2, 5, 7, 9]","['成長', '快', '提升']","[1, 6, 10]"
"['晶冠', '成長']","[0, 4]","['成長', '完成', '後']","[1, 5, 6]"
['溫度'],[4],"['降低', '拉速']","[1, 2]"
"['晶圓', '晶矽', ' CZ法長成', '矽晶棒後']","[0, 3, 7, 10]","['加工', '單晶']","[1, 8]"
"['此一部份', '作業', '切片', '邊', '', '', '10-熱處理以', '等製程']","[2, 5, 9, 12, 14, 16, 22, 25]","['加工', '成形', '包括']","[3, 4, 6]"
['晶 棒'],[4],"['進行', '黏著']","[2, 5]"
"['圓邊為減少矽', '製造', '', '外力撞擊', '晶圓']","[4, 8, 10, 14, 16]","['晶圓', '在', '', '遭', '邊緣', '破裂']","[5, 6, 10, 12, 17, 18]"
"['晶圓', '製程中', '污染微粒']","[1, 4, 7]","['讓', '釋出']","[0, 5]"
"['晶圓', '研磨盤間']","[1, 5]",['盛裝'],[2]
"['蝕刻晶圓蝕刻目的在於去除先前機械', '損傷']","[7, 11]","['加工', '造成']","[8, 9]"
"['此方式特點', '成本', '毒氣', '問題']","[2, 4, 9, 11]","['為', '低', '無', '排放']","[3, 6, 8, 10]"
"['上', '晶圓', '650℃~800℃間爐管中']","[1, 3, 12]","['傳統', '置於']","[0, 4]"
"['環境雜質污染與', '應力', '', '陷留', '中']","[6, 8, 10, 12, 15]","['成長', '熱', '造成', '缺', '於']","[1, 7, 9, 11, 13]"
"['缺陷', '其中']","[5, 7]","['致使', '加工', '造成', '存於']","[0, 2, 3, 6]"
"['去疵法', '晶圓中晶格之缺陷', '消除', '缺陷']","[0, 7, 11, 13]","['利用', '來', '控制', '其他']","[2, 8, 9, 12]"
"['元件設計區雜質', '金屬', '缺陷']","[4, 6, 9]","['提供', '吸附']","[1, 10]"
"['外部去疵－藉由外在', '晶圓', '受', '形成如', '缺陷']","[4, 7, 9, 13, 16]","['背面', '應力', '差排']","[8, 11, 14]"
"['此方法', '機械應力控制上及其', '上', '處理']","[1, 8, 11, 14]","['清洗', '仔細', ' 當']","[10, 13, 16]"
"['晶圓', '拋光分為', '', '拋光']","[0, 3, 6, 9]","['拋光', '邊緣', '拋光', '晶圓']","[1, 4, 5, 7]"
"['前者', '目', '微粒', '晶圓之可能性']","[0, 2, 5, 11]","['降低', '附']","[4, 6]"
"['過後', '目視檢查是否', '', '或']","[1, 6, 9, 11]","['清洗', '做', '缺口']","[0, 3, 8]"
['晶圓表面'],[3],"['進行', '拋光']","[1, 4]"
"['時', '晶圓', '蠟', '或', '夾持', '固定於']","[1, 4, 6, 8, 10, 12]","['拋光', '鑲理', '方式', '拋光盤']","[0, 7, 11, 13]"
"['矽晶圓', '流程', '今']","[3, 5, 7]","['製造', '無', '大', '變化']","[4, 9, 11, 12]"
"['本章', '矽晶圓', '程中可能', '廢棄物之種類予以']","[0, 4, 9, 16]","['係', '製造', '']","[1, 5, 11]"
"['人員', '廢棄物', '資源', '參考']","[3, 5, 8, 13]","['供', '相關', '從事', '清理', '利用', '工作']","[1, 2, 4, 6, 10, 11]"
"['14-圖', '-1典型矽晶圓製造流程及其', '產生圖原料', '製程', '廢水廢氣廢棄物單晶生長熔化晶頸', '晶冠成長晶身成長尾部成長晶圓加工切片 圓邊研磨蝕刻熱處理去疵晶圓拋光', '清洗', '晶矽原料 石英坩堝 摻雜物純水切削油研磨漿料', '氫氟酸醋酸', '氦氣氯化氫', '氧化鉀拋光液研磨漿料  H2O- H2O2-NH4OH   H2O- H2O2-HCl廢多晶矽廢石英坩', '廢矽晶頭尾料廢矽晶堝底料廢切', '無機性污泥 ', '粉塵廢油泥 廢酸水無機性', '泥品質檢查', '圓片廢氣廢溶劑廢液-15-圖', '-2廢矽晶頭尾料2']","[3, 12, 17, 19, 27, 46, 48, 61, 65, 68, 78, 87, 91, 98, 102, 111, 118]","['添加物', '晶圓', ' 多', '硝酸', '磷酸', '氫', '堝 ', '削油', ' 矽', '破損晶', '3.1']","[18, 47, 49, 62, 66, 69, 79, 88, 92, 103, 112]"
"['其作用', '散射熱源']","[1, 8]","['提供', ' 勻']","[3, 5]"
"['人工', '分離']","[2, 5]","['利用', '進行', '敲碎']","[1, 3, 4]"
[' 洗'],[3],"['進行', '酸', '清潔']","[1, 2, 4]"
"['其他的矽晶圓', '過程', '：研磨']","[2, 4, 9]","['製造', '拋光']","[3, 10]"
"['前破片、研磨後', ' 片', '後破片']","[8, 10, 14]","['分為', '研磨', '破', '拋光']","[2, 3, 9, 12]"
"['後', '後方', '長晶原料']","[1, 6, 10]","['回收', '酸洗', '作為']","[0, 5, 8]"
"['切削劑晶圓加工製程之切片作業在於將矽', '切成矽']","[10, 14]","['廢', '單晶', '晶圓', '薄片']","[0, 11, 15, 16]"
"['晶圓', '過程係', '切割機在', '裁切', '切片過程須', '', '混合之切削劑作為', '用途']","[0, 3, 6, 9, 13, 17, 22, 24]","['切割', '由', '', '冷卻']","[1, 15, 20, 23]"
"['過程', '']","[3, 5]","['用以', '帶走', '切割', '產生', '熱']","[0, 1, 2, 4, 6]"
"['其中切片', '單元', '切削油']","[1, 3, 6]","['生產', '產生', '廢']","[2, 4, 5]"
"['化學', ' 刻製程', '濃度硝酸、氫氟酸及緩衝酸液', '混酸', '微蝕作業']","[0, 3, 13, 16, 19]","['蝕', '不同', '組成', '進行']","[1, 5, 14, 17]"
"['蝕刻作業後的廢混酸', '時']","[5, 10]","['欲', '進行', '利用']","[6, 7, 9]"
"['廢溶劑清洗矽晶圓之作用在於有效清除', '所有污染源']","[8, 13]","['', '晶圓', '表面', '']","[4, 9, 10, 11]"
"['後的矽晶圓', '乾燥處理']","[5, 10]","['清洗', '完成', '需要', '適當']","[0, 1, 6, 7]"
"['IPA蒸氣與晶圓', '面水分呈現共', '原理']","[4, 9, 12]","['利用', '沸點', '']","[0, 10, 11]"
"['IPA廢溶 劑會經過', '淨化', '便', '重新']","[5, 8, 10, 12]","['回收', '以']","[7, 9]"
"['其', '時間']","[1, 6]","['發展', '變']","[2, 8]"
"['原料', '產品', '整個產品生命週期']","[4, 6, 12]","['原始', '棄置']","[2, 7]"
"['服務', '資源']","[2, 6]","['提供', '消耗']","[1, 7]"
"['晶圓片製造業', '產品', ' 計及生產活動過程之污染預防策略']","[3, 5, 15]","['敘述', '矽']","[0, 1]"
"['其他公司', '晶圓', '後段製程']","[1, 5, 9]","['從事', '矽', '製造']","[3, 4, 6]"
"['此矽晶圓', '下游晶片', ' 廠之主要材料', '本作業之研究範疇為']","[1, 5, 10, 17]","['係', '為', '製造', '搖籃', '到']","[2, 3, 6, 18, 19]"
"['矽晶圓', '後段製程之環境特性分析', '半導體公司案例', '先期準備工作']","[1, 8, 13, 23]","['製造', '說', '邁向', '清潔', '生產']","[2, 14, 17, 18, 19]"
"['矽晶圓', '後段製程之環境特性分析', '半導體公司案例說', '：', '生產之先期準備工作']","[1, 8, 13, 15, 22]","['製造', '邁向', '清潔']","[2, 16, 17]"
"['物料', '資源', '產品產量資料']","[2, 4, 9]",['使用'],[5]
"['該公司', '資料']","[2, 5]","['提供', '顯示']","[3, 6]"
"['方式', '空運與海運兩種方式']","[1, 8]","['運輸', '有']","[0, 2]"
"['每', '一片八吋矽晶圓拋']","[0, 8]","['生產', '光片']","[1, 9]"
"['矽晶圓', '後段製程之環境特性分析', '公司案', '：', '清潔', '先期', '工作']","[0, 7, 11, 13, 15, 18, 20]","['製造', '邁向', '生產', '準備']","[1, 14, 16, 19]"
"['矽晶圓', '後段製程之環境特性分析', '半  導體公司案例說明：', '先期', '工作']","[1, 8, 16, 21, 23]","['製造', '邁向', '清潔', '生產', '準備']","[2, 17, 18, 19, 22]"
"['資料庫中', '用之替代性數據']","[5, 12]","['相關', '使', '']","[2, 8, 10]"
"['導體公司廠內每', '一片八吋矽晶圓', '光片約', 'MJ的能源']","[6, 12, 15, 20]","['生產', '拋', '40']","[7, 13, 17]"
"['該廠', '研磨', ' 程']","[1, 5, 8]","['進行', '拋光', '製']","[3, 6, 7]"
"['能源', '晶矽焙融', '切割', '製程', '', ' 源']","[3, 11, 14, 16, 19, 21]","['消耗', '小於', '多', '拉晶', '需']","[1, 6, 8, 12, 18]"
"['公司廠內', '一片八吋矽晶圓拋', '約', '公斤的二氧化碳']","[3, 12, 14, 19]","['生產', '光片', '20']","[5, 13, 16]"
"['本次', ' 算', '上游製程', '晶矽', '拉晶、切割', '製程', '環境', '-30- 荷資料']","[1, 3, 7, 11, 16, 18, 22, 28]","['運', '包括', '多', '熔融', '實際', '負']","[2, 5, 10, 12, 20, 23]"
"['矽晶圓', '後段製程之環境特性分析', '半導體公司案例', '生產之先期準備工作']","[0, 7, 11, 21]","['製造', '說', '邁向', '清潔']","[1, 12, 15, 16]"
"['矽晶圓', '後段製程之環境特性分析', '半導體公司案例', '：', '清潔生產之先期', '工作']","[1, 8, 13, 15, 20, 22]","['製造', '邁向', '準備']","[2, 16, 21]"
"['國內積體電路產業', '計算產品生命週期環境負荷時之參考數據']","[6, 17]","['提供', '做為']","[1, 2]"
"['製程', '管理措施']","[4, 8]","['良好', '選擇']","[2, 5]"
"['其表面', '機械', '應力', '有', '損傷層']","[1, 3, 7, 10, 14]","['加工', '產生', '形成', '一定']","[4, 5, 9, 11]"
"['化學腐蝕', '表面的損 傷層']","[3, 9]","['採用', '消除']","[1, 5]"
"['表面', '雜質']","[0, 2]",['不易吸附'],[1]
"['表面', '枕形']","[2, 4]","['控制', '不好', '易成']","[0, 1, 3]"
"['成本', '鹼蝕刻']","[1, 4]",['高'],[5]
"['表面', '雜質']","[1, 7]","['粗糙', '易吸', '附']","[3, 5, 6]"
"['目前', '直徑矽晶圓單晶片的加工', '都', '蝕刻製程']","[0, 8, 10, 14]","['大', '採用', '酸']","[2, 11, 12]"
"['蝕刻', '各向', '化學蝕刻製程']","[1, 4, 9]",['酸'],[0]
"['矽晶圓片的酸性蝕刻', '硝酸', '氧化', '表面']","[4, 8, 10, 12]","['利用', '來', '晶片']","[7, 9, 11]"
"[' HF、HNO3、H3PO4混酸', '矽晶圓片', '蝕刻']","[6, 9, 12]","['使用', '進行', '酸']","[0, 10, 11]"
"['其矽晶圓片', '蝕刻', '後表面平坦度變化量']","[2, 4, 9]","['加工', '極其微', '小']","[5, 10, 11]"
"['表面', '此留有', '「', '」']","[1, 4, 7, 9]","['明顯', '']","[5, 6]"
"['了', '表面', '力損傷及這種', '磨削印痕']","[1, 3, 9, 11]",['消除'],[2]
"['若', '矽晶圓片', '弱性', '表面蝕刻']","[0, 3, 6, 10]","['進行', '處理']","[4, 11]"
"['', '製程', '製程相比']","[2, 5, 9]","['用', '蝕刻']","[1, 7]"
"['其', '混酸濃度、蝕刻時間、蝕刻速率及蝕刻', '量都']","[0, 13, 15]","['用', '加工', '小']","[2, 14, 17]"
"['矽晶圓', '光片表面的奈米形貌特性']","[6, 13]","['保證', '加工', '拋']","[0, 3, 7]"
"['34-表', '-1矽晶圓片', '蝕刻製程與鹼蝕刻製程的比較', '參數酸', '製程 鹼蝕刻製程蝕刻特性各向同性各向異性蝕刻反應的熱量放熱吸熱表面平坦度需要依靠晶片旋轉、特製的夾 具、通氣體', '攪拌蝕刻', '等特殊機構及製程手段來', '表面平坦度', '特殊', '便', '達到', '表面平坦', '蝕刻', '粗糙', '  比鹼']","[3, 9, 18, 21, 53, 56, 64, 68, 71, 73, 75, 79, 81, 83, 86]","['蝕刻', '充分', '液', '改善', '其', '需要', '機構', '一定', '', '後表面', '製程']","[22, 54, 57, 65, 66, 70, 72, 76, 77, 82, 88]"
"['晶片', '損傷程度有關', '蝕刻製程大']","[1, 6, 10]","['原有', '比酸']","[2, 7]"
"['晶片', '損傷程度有關', '圓片表面殘留的微粒', '就已存在於', '', '就難去掉']","[1, 6, 12, 17, 21, 26]","['原有', '矽晶', '原先', '']","[2, 7, 13, 21]"
"['矽晶圓片', '半導體元件生產中', '圓片須經']","[1, 6, 10]","['清洗', '矽晶']","[2, 7]"
"['重 金', '金、銅、鐵、鉻']","[4, 12]","['污染', '包括', '屬']","[1, 2, 5]"
"['顆粒', '矽渣、塵埃、細菌', '生物', '膠 體纖維']","[1, 9, 12, 16]","['污染', '包括', '微']","[2, 3, 10]"
"['方法', '物理', '化學', '兩種']","[3, 6, 9, 11]","['清除', '污染', '有', '清洗', '清洗']","[0, 1, 5, 7, 10]"
"['晶片', '劃痕', '損傷']","[0, 3, 5]","['不易', '產生']","[1, 2]"
"['超聲 波', '超聲波聲', '溶液']","[1, 4, 7]","['清洗', '傳入']","[2, 6]"
"['揮發性', '溶劑', '濕乾']","[4, 6, 9]","['高', '進行', '化']","[2, 7, 10]"
"['化學', '了', '原子、離子', '污染']","[0, 4, 9, 12]","['清洗', '去', '不可見']","[1, 6, 10]"
"['溶劑', '酸洗(', '酸', '', '', '種混合酸等', '體法等']","[1, 5, 8, 10, 12, 16, 22]","['有', '萃取']","[0, 2]"
"['方法', '晶片', '成分', 'H2SO4：H2O2=5﹕1或4﹕', '酸性液清洗']","[1, 4, 7, 20, 25]",['比為'],[8]
"['雙氧水體系', '晶片效果']","[2, 5]","['採用', '清洗', '好']","[0, 3, 7]"
"['', '化學溶液清洗晶片']","[2, 7]","['通入', '不同', '清洗']","[0, 1, 3]"
"['純水', '化學酸液後']","[1, 7]","['超', '清洗', '殘留']","[0, 2, 3]"
"['化學清洗站', '噴洗式的化學清洗機']","[5, 10]","['不同', '浸']","[0, 2]"
"['清洗', '化學溶劑', '密閉', '清洗晶片']","[4, 7, 9, 12]","['不同', '用', '通入', '容器']","[2, 5, 8, 10]"
"['隨後', '純水', '晶片', '容器']","[0, 3, 5, 7]","['通入', '超', '洗滌']","[1, 2, 4]"
"['阻值後', '種化學溶液進行']","[5, 12]","['達到', '設定', '通入', '第二', '清洗', '和']","[1, 2, 7, 8, 13, 14]"
"['清洗', '化學溶液時']","[4, 8]","['切換', '不同', '用']","[1, 2, 5]"
['化學溶液'],[4],"['避免', '不同', '交互', '污染']","[1, 2, 5, 6]"
"['IPA蒸發', '分子力']","[3, 7]","['利用', '表面']","[0, 4]"
"['這種全', '容器化學', '系統的設計']","[2, 7, 11]","['密閉', '單', '清洗', '簡單', '新穎']","[4, 5, 8, 13, 15]"
"['化學品', '純水的用量', '成本', '化學', '酸槽']","[2, 6, 8, 10, 12]","['清洗', '用', '清洗', '低', '很多']","[0, 1, 11, 14, 15]"
"['用', '溶液可', '容器內']","[2, 5, 10]","['清洗', '化學', '到達', '清洗']","[1, 3, 7, 8]"
"['全流式', '單容器化學', '系統', ' 下優點：化學溶液用量少可減少超', '用量']","[1, 4, 6, 18, 21]","['密閉', '清洗', '有', '純水']","[2, 5, 7, 19]"
"['晶片', '製程上的一個挑戰']","[4, 12]","['清 ', '洗大', '未來']","[1, 2, 6]"
"['工藝中最', '挑戰']","[6, 9]","['來', '清洗', '']","[2, 3, 8]"
"['省化學清洗', '純水', '化學品的用量', '環境的保護', '發展', '技術要', '']","[3, 5, 9, 14, 18, 21, 23]","['節', '用', '來', '清洗', '']","[0, 4, 17, 19, 23]"
"['液材料', '純度', '雜質', '污染']","[2, 6, 9, 11]","['清洗', '高', '低', '無']","[0, 4, 7, 10]"
"['無氧', '純水', ' 滌', '氧化物']","[1, 3, 5, 10]","['採用', '超', '洗', '避免', '生成']","[0, 2, 4, 7, 11]"
"['單一', '配方', 'RCA不同化學', '清洗效果']","[1, 3, 7, 10]","['開發', '清洗', '達到', '溶液']","[0, 2, 4, 8]"
"['表面', '晶片表面']","[1, 6]","['無', '微', '粗糙']","[0, 2, 3]"
"['程序則', '', '效率高', '大的清洗製程']","[2, 6, 10, 15]","['清洗', '清洗', '循環短', '', '']","[0, 4, 5, 10, 13]"
"['過程', '二階段']","[1, 4]","['清洗', '分']","[0, 2]"
"['矽晶圓片', '投入', '生產中']","[1, 8, 11]","['清洗', '直接', 'IC']","[5, 7, 9]"
"['真空', '充氣', '其包裝口', '處理']","[1, 3, 6, 9]","['採用', '進行', '密封']","[0, 7, 8]"
"['純水系統與水', '拋光製程須', '超']","[4, 8, 10]","['超', '回收', '用到']","[0, 5, 9]"
"['目前大量', '', '聚氟', '亞乙烯材料']","[1, 3, 5, 8]","['採用', '化']","[2, 6]"
"['矽晶圓片在', '時能', '潔淨']","[5, 10, 14]","['了確', '保', '相關', '程序', '嚴格', '', '清洗']","[1, 2, 7, 8, 12, 13, 15]"
"['半導體工廠水', '個', '問題']","[3, 8, 12]","['回收', '利用', '重要']","[4, 6, 10]"
"['半導體材料', '積體電路工廠', '純水系統', '以下系統中的水', '再']","[0, 5, 8, 15, 18]","['超', '進行', '回收', '處理']","[6, 16, 17, 20]"
"['營運成本的方法', '以下方面的問題', '增加反滲透膜', '減少多層過濾器、混床塔、超', '淋洗', '量', '系統的溢流及清洗量其他方面的節水']","[5, 11, 16, 26, 30, 32, 44]","['降低', '生產', '考慮', '採水', '率', '濾', '化學', '']","[0, 1, 7, 17, 18, 27, 34, 38]"
"['高純度化學試劑及高純度氣體管理半導體工業', '化學試劑', '酸、鹼、有機溶劑', '有機物質及氧化物', '五']","[5, 10, 13, 17, 19]","['用', '分為', '大', '類']","[7, 12, 20, 21]"
"['外層', 'U-PVC材質管']","[0, 6]","['採用', '透明']","[2, 3]"
"['鹼化學試劑', '溶劑', '人體', '傷害']","[3, 6, 9, 14]","['酸', '造成', '大']","[1, 10, 12]"
"['以下三大', '氣體供應']","[4, 8]","['包括', '類', '', '系統']","[1, 5, 6, 9]"
"['其輸送管路系統', '內壁', '電解', '處理的SUS316L', '不銹鋼材質管作輸送管線']","[3, 7, 9, 13, 19]","['採用', '拋光']","[6, 10]"
"['半導體', '製程中', '大量各種不同性質的酸、鹼、有機溶劑', '等', '試劑和', '種含有', '', '', '', '', '']","[1, 4, 13, 15, 18, 21, 23, 25, 27, 29, 32]","['生產', '使用', '了', '腐蝕性', '', '產生', '', '氣體']","[2, 5, 6, 22, 27, 30, 32, 33]"
"['晶圓及磊晶圓', '都', '矽晶圓棒的中間部分']","[4, 6, 12]","['生產', '集中']","[0, 7]"
"['長晶製程', '單晶矽晶棒']","[5, 9]","['發展', '為']","[6, 7]"
"['矽晶圓破片資源', '技術', '應用', '生產太陽能電池晶片']","[4, 6, 8, 13]","['造成', '化', '廣泛']","[0, 5, 7]"
"['其型式', '晶矽', '晶矽', '晶矽']","[1, 6, 9, 11]","['分為', '多']","[3, 7]"
"['多種', '排列方向的單晶']","[3, 8]","['不同', '組成']","[4, 9]"
['熔融態的矽'],[3],"['利用', '鑄造', '固化', ' 成']","[0, 4, 5, 7]"
"['其矽的特性', '能源轉換之目']","[5, 11]","['利用', '達成', '']","[1, 6, 9]"
"['矽晶圓再', '矽晶圓片']","[5, 9]","['利用', '破損', '太陽能']","[0, 1, 7]"
"['其', '原理說明', '：將外表破損的矽', '切割成為太陽能電池', '需']","[0, 3, 10, 15, 18]","['製作', '晶圓', '所']","[1, 11, 16]"
"['晶片', '光亮面', '一層', '硼酸與氧化鋁', '混合液']","[2, 6, 9, 13, 16]","['塗上', '配成']","[7, 14]"
"['鋁的作用', '晶片', '冷卻']","[3, 6, 10]","['氧化', '在於', '防止', '擴散', '裂']","[0, 4, 5, 8, 13]"
"['晶片', '後']","[1, 3]",['取出'],[2]
"['氫氟', '其', '過程', '氧化層']","[2, 5, 7, 13]","['加入', '酸', '腐蝕', '擴散', '生', ' 成']","[1, 3, 4, 6, 10, 11]"
"['中所', '矽作為', '太陽能電池之原料']","[8, 12, 17]","['若', '有效', '利用', '廢', '晶圓', '', '生產']","[1, 3, 4, 5, 6, 10, 13]"
"['矽礦', '成本']","[5, 10]","['降低', '開採', '化', '矽']","[2, 3, 7, 8]"
['更環 保之電池'],[8],"['製造', '更', '乾淨']","[2, 3, 4]"
"['一種', '太陽能矽晶圓片的作法', '晶矽鑄造法']","[2, 8, 12]","['製造', '多']","[3, 10]"
"['原料', '過程', '彈性']","[2, 4, 6]","['選用', '缺乏']","[3, 5]"
"['原料成本', '形中']","[1, 4]","['無', '增加', '不少']","[2, 5, 6]"
['業者'],[3],"['有', '回收', '投入', '收集', '利用']","[1, 2, 4, 5, 7]"
"['資源', '廢液', '政府單位']","[2, 7, 10]","['利用', '回收', '受到', '極力推 廣']","[4, 5, 8, 11]"
"['若', '廢水系統']","[0, 6]","['回收', '排入']","[3, 4]"
"['矽晶圓片製程', '廢酸', '硫酸、磷酸、高 濃度氫氟酸及醋酸、硝酸', '氟酸之三成份混酸']","[2, 5, 18, 24]","['產生', '包括', '氫']","[3, 6, 19]"
"['副產品的用途', '考慮']","[5, 10]","['回收', '酸', '特別', '']","[0, 1, 8, 10]"
"['用途', '製程中']","[3, 9]","['回收', '酸', '不外乎', '用於']","[0, 1, 4, 6]"
"['目前', '廠外', '作為', '原料使用']","[0, 4, 8, 12]","['回收', '利用', '化學品']","[5, 7, 9]"
"['資源', '硫酸鹽', '製程之原料']","[3, 8, 12]","['利', '用作為', '相關']","[5, 6, 9]"
"['廢硫酸資源', '技術', '資源', '途徑']","[1, 3, 6, 10]","['化', '化', '利用', '規劃']","[2, 7, 9, 12]"
"['各混凝劑', '廠商', '聚 合物種類型式']","[2, 4, 10]","['製造', '產製', '多']","[3, 6, 12]"
"['其中蝕刻', '濕式法', '乾式法兩']","[1, 3, 6]","['分為', '大', '類']","[2, 7, 8]"
"['半導體', '廢棄物']","[2, 5]",['業產出'],[3]
"['資源', '磷酸鹽', '製程之原料']","[3, 8, 12]","['利用', '作為', '相關']","[5, 6, 9]"
"['磷酸資源', '技術', '資源', '途徑', '規劃']","[2, 4, 7, 11, 13]","['廢', '化', '化', '利用']","[0, 3, 8, 10]"
"['', '鹼性原料發生', '和', '後']","[0, 5, 7, 9]","['不同', '中']","[1, 6]"
['磷酸鹽產品'],[5],"['製造', '不同']","[1, 2]"
['此結晶物溶液'],[4],"['進行', '脫水']","[5, 6]"
['此結晶物溶液'],[4],"['進行', '脫水']","[5, 6]"
['此結晶物溶液'],[4],"['進行', '脫水']","[5, 6]"
"['大部分', '水', '氟系廢水收集']","[0, 3, 7]","['伴隨', '清洗', '排入', '系統']","[1, 2, 4, 8]"
"['其中高濃度氫氟 酸', '事業廢棄物個案', '目的主管機關', '申請']","[3, 8, 15, 17]","['利用', '提出']","[10, 16]"
"['業經', '機構']","[0, 8]","['利', ' 用', '清運', '回收', '利用']","[6, 7, 9, 10, 12]"
"['氟化鈣', '礦物', '熔點之特性']","[0, 3, 7]","['具有', '降低', '相燒結']","[1, 2, 4]"
"['過程中', '廢溶劑']","[4, 8]","['生產', '產生', '不同']","[2, 5, 6]"
"['矽晶圓業', '廢溶劑', '異丙醇、丙酮、乙二醇及甲醇']","[2, 6, 15]","['見', '為']","[4, 7]"
"['廢溶劑資源', '處理方式', '廢溶劑', '處理後', '', '處 理', '輔助燃料']","[5, 8, 11, 14, 17, 19, 23]","['見', '化', '分為', '回收', '利用', '焚化', '作為']","[2, 6, 10, 12, 16, 18, 21]"
"['廢溶劑', '處理', '一般廢有', '廢氣', '兩', '類']","[0, 2, 7, 12, 14, 16]","['回收', '利用', '可', '分', '廢液']","[1, 4, 9, 10, 13]"
"['廢溶劑', '處理方式', '氣態回收及液態', '處理']","[0, 3, 9, 11]","['回收', '分為', '回收']","[1, 5, 10]"
"['氣態廢溶劑', '處理方式']","[2, 5]","['有關', '回收', '彙整', '如下']","[0, 3, 6, 7]"
['所得之溶劑'],[2],"['回收', '利用']","[4, 6]"
"['溶劑', '法 溶劑吸收法', '於', '作業場合']","[0, 5, 7, 15]","['吸收', '適用', '連續', '濃度', '廢氣']","[1, 6, 8, 11, 12]"
"['過程', '流動狀態']","[1, 4]","['吸附', '改為']","[0, 2]"
['溫度'],[3],"['降低', '起燃']","[1, 2]"
"['溶劑', '量節省 能源']","[1, 9]","['轉換為', '熱', '大']","[2, 3, 6]"
"['載體', '空 間', '本身', '氣流阻力', '', '表面', '粉塵', ' 塞物者']","[0, 4, 7, 12, 14, 16, 23, 26]","['需', '自由', '大', '磨損', '小', '小', '積', '大', '不易', '產生', '堵']","[1, 2, 5, 8, 9, 13, 17, 18, 20, 21, 24]"
"['P為', '圖5.3-4催化燃燒法', '廢氣P', ' 餘熱利用燃料空氣催化床預熱室 熱交換器-59-綜合上述各類氣態廢溶劑', '技術之優缺點', '如表5.3-2']","[3, 11, 14, 34, 38, 45]","['備註', '鼓風機', 'P', '排氣', '回收', '比較', '彙整']","[0, 4, 15, 16, 35, 39, 40]"
['氯 化合物'],[4],"['回收', '含']","[1, 2]"
[],[],"['回收', '利用']","[1, 3]"
"['液態廢溶劑', '處理方式廢溶劑之妥善處理方式', '以資源', '策略']","[1, 9, 12, 15]","['回收', '當']","[2, 10]"
"['前者', '化學物品', '主要']","[1, 6, 11]","['係', '回收', '利用', '為']","[2, 7, 9, 10]"
"['廢溶劑', '技術及建立', '操作及', ' 制參數', '重點']","[6, 10, 14, 17, 19]","['維持', '混合', '均勻', '摻配', '穩定', '控', '乃為']","[2, 3, 4, 7, 11, 15, 18]"
"['廢溶劑', '物質回收方式', '途徑']","[0, 4, 9]",[],[]
"['循環', '以廢溶劑作為', '度', '脫脂、剝離舊', '', '機具', '簡單過']","[0, 5, 7, 12, 14, 16, 19]","['利用', '清洗', '清洗', '後']","[2, 8, 15, 21]"
"['廢溶劑中各', '成分分離乃', '方式']","[4, 9, 14]","['混合', '不同', '最', '']","[1, 5, 11, 13]"
"['廢 溶劑', '主成分外']","[2, 6]",[],[]
"['蒸餾', '異丙醇純度']","[2, 7]","['回收', '來', '低']","[3, 9, 11]"
"['廢溶劑', '處理業者而言']","[2, 6]",['回收'],[3]
"['每批次', '廢溶劑', '百分', '變化']","[2, 6, 10, 12]","['取得', '組成', '不定']","[4, 8, 13]"
"['這', '廢溶劑', '蒸餾法', '原化學 品', '原因']","[0, 2, 6, 10, 12]","['回收', '主要']","[7, 11]"
['純度溶劑'],[4],"['回收', '高', '困難']","[1, 2, 6]"
['主成分中之80％是極易經'],[9],"['欲', '回收', '蒸餾']","[0, 1, 11]"
['20％'],[7],"['回收', '殘存']","[3, 4]"
"['在於', '率低', '高']","[0, 3, 6]","['回收', '則']","[1, 4]"
"['廢溶劑傾析', '卻蒸餾', '乾燥污泥', '泥添加劑排水混和乾燥回收溶劑圖5.3-5有機混合廢溶劑', 'a.整體', '：本法適合量大且可', '全廠', '自動化', '系統規劃']","[1, 4, 8, 24, 29, 36, 40, 43, 46]","['冷', '塔底污', '蒸餾', '流程', '回收', '工廠', '回收']","[2, 9, 25, 27, 30, 41, 44]"
"['其', '原理', '溶劑廢氣部分之相 關處理方法', '圖5.3-', '5.3', '4）']","[0, 2, 12, 19, 22, 25]","['回收', '類', '似']","[1, 13, 14]"
['成本'],[2],"['降低', '製造']","[0, 1]"
"['簡易', '裝置此法為最簡單', '裝置']","[0, 8, 11]","['回收', '', '回收']","[1, 8, 10]"
"['廢溶劑', '後']","[2, 4]",['收集'],[3]
"[' 場', '簡易型的溶劑', '裝置', '蒸餾', ' 收']","[2, 7, 9, 12, 14]","['回收', '加溫', '簡單', '回']","[8, 10, 11, 13]"
['溶劑'],[2],"['回收', '使用']","[0, 5]"
"['量', '設備容量']","[2, 5]","['回收', '限於']","[1, 3]"
"['圖5.3-6廢溶劑簡單', '回收裝置C.', '精餾法', '廢溶劑常會形成共沸物']","[5, 9, 11, 18]","['萃取', '含水', '']","[10, 12, 13]"
